Gender,GivenName,MiddleInitial,Surname,City,State
male,Einojuhani,H,Virrankoski,ESPOO,Uusimaa
male,Kalle,T,Tuikka,JYVÄSKYLÄ,Central Finland
female,Tuuli,T,Päivärinta,RISTIJÄRVI,Kainuu
male,Vihtori,K,Rinne,LEMI,South Karelia
male,Jukka-Pekk,H,Rissanen,KARSTULA,Central Finland
male,Aamos,V,Lakanen,KOKKOLA,Central Ostrobothnia
male,Eero,A,Ristilä,PELKOSENNIEMI,Lapland
male,Matias,A,Karlsson,TAMPERE,Pirkanmaa
male,Mikael,A,Yli-Hannuksela,SAVONLINNA,Southern Savonia
male,Mattiesko,A,Pasanen,PORI,Satakunta
male,Aamos,A,Rasi,INGÅ,Uusimaa
male,Jonatan,R,Halvari,PERTUNMAA,Southern Savonia
male,Atte,R,Lind,KUOPIO,Northern Savonia
male,Jukka,K,Mantere,OULU,Northern Ostrobothnia
male,Daavid,K,Anderson,HELSINKI,Uusimaa
male,Veli-Matti,S,Nummelin,VANTAA,Uusimaa
male,Seppo,S,Julin,PERHO,Central Ostrobothnia
male,Esa-Pekka,A,Viljanen,VANTAA,Uusimaa
female,Ulla,R,Hakola,SAVONLINNA,Southern Savonia
male,Risto,O,Söderström,KANGASNIEMI,Southern Savonia
male,Arsi,M,Pennanen,TAMPERE,Pirkanmaa
female,Kaisa,I,Mannisenmäki,INGÅ,Uusimaa
male,Aapo,A,Kuparinen,VALKEAKOSKI,Pirkanmaa
male,Kimi,K,Loikkanen,TAMPERE,Pirkanmaa
male,Ari,N,Kauppi,TAMPERE,Pirkanmaa
male,Matti,A,Tuukkanen,KEMPELE,Northern Ostrobothnia
female,Carola,H,Viljakainen,EURAJOKI,Satakunta
female,Oili,J,Helminen,RAISIO,Varsinais-Suomi
male,Juha,A,Lepistö,VALTIMO,North Karelia
female,Kaiju,O,Kilkka,VALKEAKOSKI,Pirkanmaa
male,Pasi,L,Reinikainen,LAPPEENRANTA,South Karelia
male,Luukas,E,Järvinen,ESPOO,Uusimaa
male,Jouko,J,Lindberg,KEMI,Lapland
male,Reima,I,Hasti,LAHTI,Päijänne Tavastia
male,Urho,A,Lindholm,FORSSA,Tavastia Proper
female,Anette,O,Råback,NOUSIAINEN,Varsinais-Suomi
male,Tero,R,Lilja,KERAVA,Uusimaa
female,Salla,V,Perunka,TUUSNIEMI,Northern Savonia
female,Anniina,S,Hentunen,ROVANIEMI,Lapland
female,Selma,E,Matikainen-Kall,SUOMENNIEMI,South Karelia
male,Arto,M,Lohtander,HANKASALMI,Central Finland
female,Taija,H,Varvio,HÄMEENLINNA,Tavastia Proper
female,Tuula,I,Sirviö,RAUMA,Satakunta
male,Matias,R,Salli,RAAHE,Northern Ostrobothnia
female,Sofia,T,Hietalahti,HELSINKI,Uusimaa
male,Pentti,I,Eriksson,KOUVOLA,Kymenlaakso
male,Tahvo,S,Mannerheim,PUDASJÄRVI,Northern Ostrobothnia
male,Arvid,N,Hautala,TAMPERE,Pirkanmaa
male,Jorma,S,Hongisto,SOTKAMO,Kainuu
male,Hanno,M,Peltomaa,PUKKILA,Uusimaa
male,Markku,I,Keskitalo,TURKU,Varsinais-Suomi
female,Tuija,J,Warelius,SALO,Varsinais-Suomi
male,Aarne,A,Warelius,ESPOO,Uusimaa
male,Tuomo,E,Wideroos,PORI,Satakunta
female,Helvi,S,Lenho,VESANTO,Northern Savonia
male,Matti,M,Laukka,VAASA,Ostrobothnia
female,Armi,O,Jantunen,KERAVA,Uusimaa
male,Mattiesko,T,Myllys,HAAPAJÄRVI,Northern Ostrobothnia
male,Tapani,R,Tiilikainen,KERAVA,Uusimaa
male,Einojuhani,C,Ollila,VAASA,Ostrobothnia
female,Pirjo,S,Kuitunen,KAUSTINEN,Central Ostrobothnia
male,Eero,I,Huhtala,VIMPELI,Southern Ostrobothnia
female,Henna,I,Sundqvist,HYVINKÄÄ,Uusimaa
female,Oona,J,Sarparanta,KUOPIO,Northern Savonia
female,Merja,V,Hull,JOENSUU,North Karelia
male,Ari-Pekka,U,Metsälä,TAMPERE,Pirkanmaa
female,Maija,B,Alaja,HELSINKI,Uusimaa
male,Ilkka,K,Uusitalo,SEINÄJOKI,Southern Ostrobothnia
female,Natalia,V,Kivelä,KEMI,Lapland
male,Nils,R,Kilpeläinen,HOLLOLA,Päijänne Tavastia
female,Roosa,M,Ridanpää,MUHOS,Northern Ostrobothnia
male,Manu,A,Romppanen,VANTAA,Uusimaa
female,Hannele,K,Nummelin,TURKU,Varsinais-Suomi
male,Einojuhani,H,Mäkilä,SEINÄJOKI,Southern Ostrobothnia
male,Miika,K,Kononen,ESPOO,Uusimaa
male,Isto,H,Råback,HARJAVALTA,Satakunta
female,Virpi,P,Mäkinen,URJALA,Pirkanmaa
male,Roope,A,Okkonen,ILMAJOKI,Southern Ostrobothnia
female,Helvi,H,Selänne,ENONKOSKI,Southern Savonia
female,Aliisa,O,Simola,SAVONLINNA,Southern Savonia
male,Jukka-Pekk,P,Sumiala,VÄHÄKYRÖ,Ostrobothnia
male,Tuomo,R,Gustafsson,KUOPIO,Northern Savonia
male,Tuukka,E,Hietalahti,OULU,Northern Ostrobothnia
male,Aleksi,R,Saijonmaa,VETELI,Central Ostrobothnia
male,Johannes,K,Lehkosuo,KOTKA,Kymenlaakso
male,Väinö,M,Poutanen,POSIO,Lapland
male,Taneli,S,Kolkkala,LAUKAA,Central Finland
male,Pertti,S,Holopainen,TURKU,Varsinais-Suomi
female,Aira,O,Kalliala,KOUVOLA,Kymenlaakso
male,Stefan,N,Halonen,RAUTALAMPI,Northern Savonia
male,Marcus,M,Takkula,PORI,Satakunta
male,Veli,S,Linnasalo,LAPPEENRANTA,South Karelia
male,Keke,A,Alaja,JALASJÄRVI,Southern Ostrobothnia
male,Samsa,H,Jussilainen,HELSINKI,Uusimaa
male,Vihtori,M,Mäentausta,JYVÄSKYLÄ,Central Finland
male,Hessu,V,Enckelman,RUOVESI,Pirkanmaa
male,Yrjö,L,Sukki,HELSINKI,Uusimaa
male,Pontus,M,Hietamies,HYVINKÄÄ,Uusimaa
female,Henna,T,Leppäluoto,YLIVIESKA,Northern Ostrobothnia
male,Erno,T,Väyrynen,KANKAANPÄÄ,Satakunta
female,Sisko,E,Perälä,KUOPIO,Northern Savonia
male,Joel,R,Vesisaari,HAILUOTO,Northern Ostrobothnia
male,Aleksi,R,Salmi,TURKU,Varsinais-Suomi
male,Ilmari,S,Lindström,POMARKKU,Satakunta
female,Sofia,E,Kettunen,FORSSA,Tavastia Proper
female,Mira,E,Nieminen,PYHÄRANTA,Varsinais-Suomi
female,Maire,O,Koskela,HÄMEENLINNA,Tavastia Proper
male,Jukka,V,Putkonen,TAMPERE,Pirkanmaa
male,Valentin,E,Aavikko,HELSINKI,Uusimaa
male,Väinö,K,Louhisola,HÄMEENLINNA,Tavastia Proper
male,Einojuhani,H,Rapinoja,KEMI,Lapland
male,Kimi,M,Lehtinen,HELSINKI,Uusimaa
male,Tommy,A,Honkasalo,KEURUU,Central Finland
male,Kalervo,K,Myller,JUUPAJOKI,Pirkanmaa
male,Tom,T,Sistonen,HELSINKI,Uusimaa
male,Seppo,K,Lehtimäki,HÄMEENLINNA,Tavastia Proper
female,Veera,T,Hentunen,RAISIO,Varsinais-Suomi
female,Henna,V,Hurmerinta,IISALMI,Northern Savonia
male,Keijo,M,Moilanen,PORI,Satakunta
male,Jorma,K,Autio,LAPPEENRANTA,South Karelia
female,Aune,L,Gallen-Kallela,HAAPAJÄRVI,Northern Ostrobothnia
male,Mikki,K,Paasilinna,HELSINKI,Uusimaa
male,Otto,A,Luhtanen,VARKAUS,Northern Savonia
male,Eerik,K,Rautavaara,TYRNÄVÄ,Northern Ostrobothnia
female,Lotta,H,Kent,TURKU,Varsinais-Suomi
male,Joonas,T,Korjus,PUNKAHARJU,Southern Savonia
female,Tuija,A,Enestam,KUOPIO,Northern Savonia
female,Julia,P,Veitonen,VANTAA,Uusimaa
female,Aila,J,Pusa,SALLA,Lapland
male,Esko,I,Hentunen,HYVINKÄÄ,Uusimaa
female,Kirsti,O,Enckelman,YPÄJÄ,Tavastia Proper
female,Meeri,J,Keskinen,LUMPARLAND,Åland Islands
male,Ahti,T,Tainio,JYVÄSKYLÄ,Central Finland
male,Tauno,T,Alatalo,KOTKA,Kymenlaakso
male,Kristian,S,Mieto,HELSINKI,Uusimaa
female,Eija-Riitt,M,Kokkonen,PORI,Satakunta
female,Anita,K,Piili,NURMIJÄRVI,Uusimaa
female,Jasmin,A,Lehtomäki,TURKU,Varsinais-Suomi
female,Reija,J,Koho,ESPOO,Uusimaa
male,Jukka,R,Alen,LAPPEENRANTA,South Karelia
male,Pontus,A,Leppälä,TAIPALSAARI,South Karelia
female,Åsa,S,Forssell,KEMI,Lapland
male,Jan,S,Turunen,KIURUVESI,Northern Savonia
male,Viljo,R,Kyllönen,TURKU,Varsinais-Suomi
female,Eija,R,Lohtander,KOUVOLA,Kymenlaakso
male,Sauli,T,Piirainen,RAISIO,Varsinais-Suomi
female,Sanni,R,Harju,KAAVI,Northern Savonia
male,Mikael,T,Alen,KUOPIO,Northern Savonia
male,Christian,M,Koivula,KITTILÄ,Lapland
male,Mika-Matti,E,Aaltonen,HÄMEENLINNA,Tavastia Proper
male,Erno,M,Lampen,JYVÄSKYLÄ,Central Finland
female,Niina,V,Haapoja,PORI,Satakunta
male,Pentti,M,Kolkka,SEINÄJOKI,Southern Ostrobothnia
male,Aki,A,Tuomi,LAHTI,Päijänne Tavastia
male,Kristian,A,Luostarinen,PYHÄRANTA,Varsinais-Suomi
female,Emilia,M,Itälä,JOENSUU,North Karelia
male,Henrik,H,Puurunen,YLÖJÄRVI,Pirkanmaa
male,Heikki,T,Helkovaara,TOIVAKKA,Central Finland
male,Toini,A,Karpela,JYVÄSKYLÄ,Central Finland
male,Eero,E,Piirainen,TAMPERE,Pirkanmaa
female,Ilse,R,Salpa,JYVÄSKYLÄ,Central Finland
male,Taneli,V,Nikula,UUSIKAUPUNKI,Varsinais-Suomi
male,Rasmus,N,Turunen,TURKU,Varsinais-Suomi
male,Pentti,K,Filppula,HEINOLA,Päijänne Tavastia
female,Eila,H,Hull,LAHTI,Päijänne Tavastia
female,Kirsti,N,Lassila,TUUSULA,Uusimaa
male,Paavo,H,Karlsson,TORNIO,Lapland
male,August,T,Rajala,EVIJÄRVI,Southern Ostrobothnia
female,Sirja,J,Pokka,HELSINKI,Uusimaa
female,Maija,L,Putkonen,KUORTANE,Southern Ostrobothnia
male,Niko,M,Korjus,PYHÄJOKI,Northern Ostrobothnia
female,Aliisa,N,Simos,JOKIOINEN,Tavastia Proper
male,Väinö,K,Kemppainen,KYYJÄRVI,Central Finland
male,Tauno,O,Pirhonen,HUMPPILA,Tavastia Proper
male,Veli-Matti,S,Kuitunen,KERAVA,Uusimaa
male,Risto,R,Tuulola,PARKANO,Pirkanmaa
male,Keke,R,Jäntti,YLIVIESKA,Northern Ostrobothnia
female,Elisa,P,Räikkönen,KUHMOINEN,Central Finland
male,Veli-Pekka,L,Riipinen,HÄMEENLINNA,Tavastia Proper
male,Vihtori,K,Rantala,IISALMI,Northern Savonia
male,Reima,K,Kokko,ESPOO,Uusimaa
male,Teemu,E,Mettälä,RAAHE,Northern Ostrobothnia
male,Olle,S,Tallus,ASKOLA,Uusimaa
male,Armas,K,Kunnas,SEINÄJOKI,Southern Ostrobothnia
male,Kyösti,O,Salpa,ESPOO,Uusimaa
male,Maunu,P,Väisänen,RAAHE,Northern Ostrobothnia
female,Annukka,T,Lämsä,HELSINKI,Uusimaa
female,Armi,T,Järnefelt,AAPAJOKI,Lapland
female,Elisabeth,D,Johansson,HAAPAJÄRVI,Northern Ostrobothnia
male,Tauno,H,Säntti,LAPPEENRANTA,South Karelia
female,Monica,T,Sademies,ESPOO,Uusimaa
male,Jali,A,Hakkarainen,IISALMI,Northern Savonia
male,Esko,J,Korjus,KUOPIO,Northern Savonia
female,Aurora,A,Lumme,HELSINKI,Uusimaa
male,Urho,T,Hytönen,TURKU,Varsinais-Suomi
male,Jean,K,Poutiainen,RIIHIMÄKI,Tavastia Proper
male,Santeri,K,Pakarinen,SAVITAIPALE,South Karelia
male,Sakari,S,Kivelä,PYTTIS,Kymenlaakso
male,Antti,R,Lehtonen,LAPPEENRANTA,South Karelia
male,Timo,I,Reho,ALAVUS,Southern Ostrobothnia
female,Senja,P,Pohjamo,KUOPIO,Northern Savonia
female,Josefiina,O,Alho,SAVONLINNA,Southern Savonia
female,Eila,J,Aunola,KOTKA,Kymenlaakso
female,Tanja,R,Peltonen,RIIHIMÄKI,Tavastia Proper
male,Jyrki,K,Larnia,JYVÄSKYLÄ,Central Finland
male,Karri,K,Tuominen,LAHTI,Päijänne Tavastia
male,Jouni,I,Vatanen,HELSINKI,Uusimaa
female,Maire,H,Ylönen,ESPOO,Uusimaa
female,Monica,J,Hakala,OULU,Northern Ostrobothnia
male,Jesse,A,Tainio,ESPOO,Uusimaa
male,Veli,I,Suomi,LAHTI,Päijänne Tavastia
male,Anssi,A,Häkkinen,SAVONLINNA,Southern Savonia
male,Valentin,L,Madetoja,AAPAJÄRVI,Lapland
female,Siiri,A,Lämpsä,KITEE,North Karelia
male,Olavi,S,Säntti,TAMPERE,Pirkanmaa
male,Jali,T,Vesisaari,KUORTANE,Southern Ostrobothnia
female,Ilta,M,Elomo,HARTOLA,Päijänne Tavastia
male,Pauli,A,Laine,ESPOO,Uusimaa
male,Iivari,H,Larnia,OULU,Northern Ostrobothnia
male,Aki,A,Aravirta,KANKAANPÄÄ,Satakunta
female,Ilta,O,Antila,HELSINKI,Uusimaa
female,Sanni,F,Matikainen-Kall,UUSIKAUPUNKI,Varsinais-Suomi
female,Liisa,R,Salmelainen,NIVALA,Northern Ostrobothnia
female,Aamu,A,Hasti,SAUVO,Varsinais-Suomi
female,Eveliina,A,Holmen,TAIVALKOSKI,Northern Ostrobothnia
female,Emma,A,Reho,HAUSJÄRVI,Tavastia Proper
male,Kimi,S,Hautala,KAUHAJOKI,Southern Ostrobothnia
female,Riia,M,Varvio,UUSIKAUPUNKI,Varsinais-Suomi
male,Tuukka,T,Parras,PERHO,Central Ostrobothnia
male,Eerik,A,Korhola,HELSINKI,Uusimaa
male,Sami,A,Päivärinta,ROVANIEMI,Lapland
male,Jaska,P,Kuismanen,SIIKAINEN,Satakunta
male,Arttu,S,Turunen,KIIKOINEN,Satakunta
male,August,N,Himanen,OULU,Northern Ostrobothnia
male,Marco,S,Vanhala,MERIJÄRVI,Northern Ostrobothnia
male,Hanno,S,Pusila,PIELAVESI,Northern Savonia
male,Matti,T,Aaltonen,KANGASNIEMI,Southern Savonia
female,Mathilda,K,Jauho,JYVÄSKYLÄ,Central Finland
male,Joel,A,Kärki,TAMPERE,Pirkanmaa
female,Suoma,E,Männikkö,IMATRA,South Karelia
male,Anssi,A,Mettälä,SALO,Varsinais-Suomi
male,Sami,A,Parviainen,HELSINKI,Uusimaa
male,Frans,V,Hasu,PIRKKALA,Pirkanmaa
female,Saimi,K,Suorsa,TAMPERE,Pirkanmaa
male,Tauno,L,Kemppainen,LAPPEENRANTA,South Karelia
male,Onni,E,Rasi,NOKIA,Pirkanmaa
male,Heikki,K,Forssell,TOIVAKKA,Central Finland
female,Senja,J,Uotila,KOTKA,Kymenlaakso
female,Minna,C,Mieto,PORVOO,Uusimaa
male,Iivari,L,Jutila,HYVINKÄÄ,Uusimaa
male,Keke,P,Myllylä,LAHTI,Päijänne Tavastia
male,Seppo,P,Pölönen,TURKU,Varsinais-Suomi
female,Jasmin,E,Tuuri,PIEKSÄMÄKI,Southern Savonia
male,Ilmari,I,Pirhonen,NOUSIAINEN,Varsinais-Suomi
female,Sofia,J,Riutta,LOVIISA,Uusimaa
male,Arto,T,Koivu,HELSINKI,Uusimaa
female,Nea,I,Petäjä,YLIVIESKA,Northern Ostrobothnia
female,Leena,I,Karppinen,MERIJÄRVI,Northern Ostrobothnia
male,Pirkka,A,Gustafsson,MERIKARVIA,Satakunta
female,Anna,M,Ryynänen,KAJAANI,Kainuu
male,Kim,T,Tuimala,HELSINKI,Uusimaa
male,Veijo,L,Kiviniitty,ESPOO,Uusimaa
male,Marcus,Å,Ylimäki,HELSINKI,Uusimaa
male,Taneli,A,Kantola,ROVANIEMI,Lapland
male,Valtteri,T,Korjus,VANTAA,Uusimaa
female,Seija,O,Pusila,TAMPERE,Pirkanmaa
male,Hannes,E,Aunola,ESPOO,Uusimaa
female,Oili,S,Sievinen,JOENSUU,North Karelia
male,Erno,A,Tuomisto,RAISIO,Varsinais-Suomi
female,Maire,M,Salpa,HÄMEENLINNA,Tavastia Proper
female,Maarit,M,Rapinoja,SÄKYLÄ,Satakunta
female,Sini,J,Kivinen,PORI,Satakunta
female,Aija,O,Kuusi,PUNKAHARJU,Southern Savonia
male,Seppo,M,Kyllönen,MARTTILA,Varsinais-Suomi
male,Jussi,K,Kankaanperä,LAHTI,Päijänne Tavastia
male,Jaakko,K,Kangas,TAIPALSAARI,South Karelia
male,Eino,L,Ridanpää,HELSINKI,Uusimaa
male,Arto,L,Tuuri,KOUVOLA,Kymenlaakso
female,Marjo,S,Koivula,SALO,Varsinais-Suomi
female,Heli,R,Numminen,IMATRA,South Karelia
female,Laura,P,Savonheimo,KEMI,Lapland
male,Sakari,A,Kauppinen,KOTKA,Kymenlaakso
male,Atte,T,Karpela,LUVIA,Satakunta
male,Teemu,T,Kuosmanen,SALTVIK,Åland Islands
male,Jyrki,E,Vaara,TAMPERE,Pirkanmaa
female,Riikka,N,Kulmala,MÄNTSÄLÄ,Uusimaa
male,Juho,V,Palander,KEMINMAA,Lapland
female,Raija,N,Koho,KANGASALA,Pirkanmaa
female,Tyyne,P,Paarma,TORNIO,Lapland
female,Paula,P,Parviainen,SODANKYLÄ,Lapland
male,Väinö,E,Mylläri,HEINOLA,Päijänne Tavastia
male,Stefan,K,Jokela,NURMES,North Karelia
male,Mauri,J,Tuhkasaari,KEMIJÄRVI,Lapland
male,Emppu,E,Rajamäki,SAVITAIPALE,South Karelia
male,Marcus,M,Kemppainen,VALKEAKOSKI,Pirkanmaa
female,Ulla,S,Anttila,TURKU,Varsinais-Suomi
male,Paavo,S,Hakola,HELSINKI,Uusimaa
male,Ville,S,Öhman,KUOPIO,Northern Savonia
male,Topi,T,Uosukainen,HÄMEENLINNA,Tavastia Proper
male,Tuomo,R,Peltosaari,VALKEAKOSKI,Pirkanmaa
male,Arsi,E,Viinikainen,KRUUNUPYY,Ostrobothnia
male,Antti,I,Väisänen,YPÄJÄ,Tavastia Proper
female,Raakel,F,Knihtilä,KUOPIO,Northern Savonia
male,Atso,R,Halkoaho,IMATRA,South Karelia
female,Mathilda,S,Setälä,HELSINKI,Uusimaa
male,Joonas,E,Räty,TURKU,Varsinais-Suomi
male,Jesse,K,Monto,VARKAUS,Northern Savonia
male,Paavo,A,Hauta-aho,HUITTINEN,Satakunta
male,Jukka-Pekk,R,Jääskeläinen,SAVONLINNA,Southern Savonia
male,Martti,S,Hynninen,PORVOO,Uusimaa
female,Annukka,O,Leskinen,KOKKOLA,Central Ostrobothnia
male,Pauli,S,Hassi,HELSINKI,Uusimaa
male,Jouko,M,Petäjä,AAPAJOKI,Lapland
male,Veijo,A,Gustafsson,HELSINKI,Uusimaa
male,Sebastian,A,Sistonen,HELSINKI,Uusimaa
male,Pirkka,S,Hautaniemi,NOKIA,Pirkanmaa
male,Toivo,T,Hatakka,KARKKILA,Uusimaa
male,Tahvo,S,Pirhonen,KUORTANE,Southern Ostrobothnia
female,Jonna,H,Jokinen,SEINÄJOKI,Southern Ostrobothnia
male,Juhani,K,Santala,FORSSA,Tavastia Proper
male,Keke,K,Mantere,HEINOLA,Päijänne Tavastia
male,Henri,E,Hiukka,LAPINLAHTI,Northern Savonia
female,Sara,I,Filatov,RAAHE,Northern Ostrobothnia
female,Sinikka,K,Nurmela,HELSINKI,Uusimaa
male,Mikael,M,Kurri,VANTAA,Uusimaa
male,Markku,K,Jäntti,KAUHAJOKI,Southern Ostrobothnia
male,Kaarlo,L,Karlsson,VARKAUS,Northern Savonia
male,Väinö,L,Mönkäre,KUOPIO,Northern Savonia
female,Leila,J,Anttila,JOENSUU,North Karelia
female,Julia,J,Aavikko,HELSINKI,Uusimaa
female,Sanelma,R,Wälkky,LEPPÄVIRTA,Northern Savonia
male,Juho,A,Kunnas,VALKEAKOSKI,Pirkanmaa
male,Kimi,R,Karjalainen,TOIVAKKA,Central Finland
male,Esa,M,Petäjä,OULU,Northern Ostrobothnia
male,Riku,A,Kesä,HÄMEENLINNA,Tavastia Proper
female,Emmi,J,Virolainen,RIIHIMÄKI,Tavastia Proper
male,Jari,A,Ruutu,IMATRA,South Karelia
male,Eetu,S,Luusua,TAMPERE,Pirkanmaa
female,Virpi,J,Rapinoja,KAJAANI,Kainuu
male,Olavi,V,Muukkonen,KONTIOLAHTI,North Karelia
male,Ismo,S,Rajala,HELSINKI,Uusimaa
male,Jan-Erik,R,Jäntti,KAJAANI,Kainuu
male,Jan-Erik,T,Sarparanta,YLIVIESKA,Northern Ostrobothnia
male,Åke,S,Eskelinen,HAMMARLAND,Åland Islands
male,Santeri,O,Kankaanpää,SIILINJÄRVI,Northern Savonia
female,Katja,M,Pirhonen,UURAINEN,Central Finland
male,Jaska,S,Olamo,SAVONLINNA,Southern Savonia
female,Siiri,V,Haatainen,KEMI,Lapland
female,Essi,T,Lepistö,ESPOO,Uusimaa
female,Eeva,B,Hakala,PORI,Satakunta
male,Ahti,K,Määttä,KÖKAR,Åland Islands
female,Sofia,J,Hietalahti,TAMPERE,Pirkanmaa
male,Mika-Matti,M,Sinervo,LAPPAJÄRVI,Southern Ostrobothnia
male,Markku,S,Häkkinen,LAITILA,Varsinais-Suomi
male,Mikko,A,Santala,TURKU,Varsinais-Suomi
female,Tytti,S,Kent,TURKU,Varsinais-Suomi
male,Ari,P,Weckman,KUOPIO,Northern Savonia
male,Mika-Matti,N,Tuulola,PUKKILA,Uusimaa
male,Kim,S,Väisänen,TAMPERE,Pirkanmaa
male,Mauno,M,Virrankoski,SUOMENNIEMI,South Karelia
male,Magnus,P,Olamo,HELSINKI,Uusimaa
male,Peter,E,Hirvi,LOHJA,Uusimaa
male,Rasmus,L,Salpa,TAMPERE,Pirkanmaa
female,Mathilda,K,Luhtanen,HELSINKI,Uusimaa
male,Toivo,N,Karhu,RISTIJÄRVI,Kainuu
female,Riia,J,Kinnunen,TURKU,Varsinais-Suomi
female,Arja,H,Pelkonen,JOENSUU,North Karelia
female,Vilma,L,Enckelman,HELSINKI,Uusimaa
female,Lyyli,S,Tukio,SEINÄJOKI,Southern Ostrobothnia
male,Seppo,I,Silvan,LAHTI,Päijänne Tavastia
male,Emppu,A,Kuivanen,HALSUA,Central Ostrobothnia
female,Anja,I,Rehn,HÄMEENLINNA,Tavastia Proper
male,Roope,T,Karhu,YLIVIESKA,Northern Ostrobothnia
male,Miikka,J,Hautamäki,IMATRA,South Karelia
male,Tuomas,S,Männikkö,TURKU,Varsinais-Suomi
female,Kaiju,V,Hänninen,HYVINKÄÄ,Uusimaa
female,Anniina,J,Kuparinen,VANTAA,Uusimaa
male,Niklas,T,Salama,PORI,Satakunta
female,Piia,J,Polvi,ESPOO,Uusimaa
female,Emilia,V,Hyvönen,PUKKILA,Uusimaa
male,Anssi,C,Forssell,VAASA,Ostrobothnia
female,Leena,A,Nurmi,TAMPERE,Pirkanmaa
male,Isto,S,Salo,HELSINKI,Uusimaa
