Gender,GivenName,MiddleInitial,Surname,City,State
female,Rozalia,E,Taar,Rákóczitelep,
male,Bodi,V,Kárpáti,Szalatnak,Baranya
male,Szalók,A,Zsinka,Jákfalva,Borsod-Abaúj-Zemplén
male,Norbert,F,Simka,Tiszabecs,Szabolcs-Szatmár-Bereg
male,Asztrik,N,Csikós,Balatonfôkajár,Veszprém
female,Martuska,A,Gyenes,Máriahalom,Komárom-Esztergom
male,Márió,A,Szöke,Siófok,Somogy
male,Adelbert,E,Sultisz,Ónod,Borsod-Abaúj-Zemplén
female,Aurelia,Z,Kovách,Kevermes,
male,Fodor,K,Petheô,Vasvár,Vas
male,Poldi,I,Székely,Hetvehely,Baranya
male,Dániel,P,Koncz,Bérbaltavár,Vas
male,Joska,B,Antall,Budapest,Budapest
male,Ákos,K,Balogh,Ászár,Komárom-Esztergom
male,Csombor,J,Pusztay,Magyaratád,Somogy
female,Vivien,F,Bolla,Lukácsháza,Vas
female,Roza,H,Veres,Üllô,Pest
male,Zágon,E,Ferencz,Kisnamény,Szabolcs-Szatmár-Bereg
male,György,K,Havass,Vásárosbéc,Baranya
male,Keve,Á,Boross,Nagyrábé,Hajdú-Bihar
male,Vince,D,Pálffy,Bôszénfa,Somogy
female,Judit,Z,Péter,Geszteréd,Szabolcs-Szatmár-Bereg
female,Erzsok,P,Rigó,Nyírlugos,Szabolcs-Szatmár-Bereg
male,Kevin,I,Gerencsér,Szakoly,Szabolcs-Szatmár-Bereg
female,Alberta,G,Vajda,Môcsény,Tolna
female,Ernesztina,B,Gyôrfy,Farmos,Pest
male,Ábel,E,Herczeg,Szárazd,Tolna
male,Joska,Z,Ferenci,Szécsénke,Nógrád
female,Czigany,S,Schulteisz,Igrici,Borsod-Abaúj-Zemplén
female,Julcsa,M,László,Somogyfajsz,Somogy
female,Mara,Z,Tamás,Vasad,Pest
male,Zoltán,D,Pete,Esztergom-kertváros,
male,Boldizsar,J,Dénes,Matraszôlôs,Nógrád
male,Krisztofer,T,Pálffy,Hernádbüd,
female,Karole,G,Berky,Tihanyrév,
female,Agi,V,Mauer,Bácsa,
male,Zágon,B,Váradi,Csanádalberti,Csongrád
male,Áron,B,Bodnár,Bodrogolaszi,Borsod-Abaúj-Zemplén
male,Noel,Z,Gyôrfi,Dinnyeberki,Baranya
male,Szevér,B,Sághy,Vállus,Zala
male,Pista,R,Szölôsi,Kisbudmér,Baranya
male,Márkó,M,Donko,Pákozd,Fejér
male,Kelemen,B,Gölöncsér,Lánycsók,Baranya
female,Dorka,K,Sinko,Répceszemere,Gy?r-Moson-Sopron
male,Bod,P,Sebeôk,Báta,Tolna
male,Vidor,B,Illyés,Csibrák,Tolna
male,Rikard,B,Pintér,Felsôlajos,Bács-Kiskun
male,Radomér,A,Orosz,Rakaca,Borsod-Abaúj-Zemplén
male,Regx,P,Borbás,Ravazd,Gy?r-Moson-Sopron
female,Dalma,A,Szöllössi,Zalaszántó,Zala
female,Sára,I,Szigety,Várdomb,Tolna
male,Domonkos,K,Szegedi,Tiszabábolna,Borsod-Abaúj-Zemplén
male,Antal,J,Szepes,Bajaszentistván,
male,Orkény,E,Smitt,Kôszénbányatelep,
female,Julcsa,Z,Bencze,Megyer,Veszprém
female,Margo,L,Makai,Zalagalsa,
male,Szemere,Z,Szakáts,Sáp,Hajdú-Bihar
female,Patrícia,A,Söröss,Bakonypéterd,Gy?r-Moson-Sopron
male,Varsàny,A,Bogdán,Budapest,Budapest
male,Ábel,D,Majer,Kemenespálfa,Vas
male,Zágon,A,Lakatos,Sárospatak,Borsod-Abaúj-Zemplén
female,Florka,F,Timár,Zalaszentgyörgy,Zala
male,Cseke,D,Szûcs,Barabás,Szabolcs-Szatmár-Bereg
male,Surány,R,Gyarmati,Szorosad,Somogy
male,Regõ,R,Müllner,Vértesacsa,Fejér
female,Zita,N,Kecskés,Fonó,Somogy
male,Zalán,E,Gombos,Felsôregmec,Borsod-Abaúj-Zemplén
female,Mara,L,Szathmári,Szeged,Csongrád
female,Georgina,K,Gyôrffi,Lengyeltóti,Somogy
male,Milán,A,Szathmári,Tapolcafô,
male,Frigyes,M,Meier,Szabolcs,Szabolcs-Szatmár-Bereg
female,Dominika,G,Mészáros,Ipolyvece,Nógrád
male,Elek,H,Földesi,Orfû,Baranya
male,Asztrik,J,Gölöncsér,Szécsényfelfalu,Nógrád
male,Lazar,O,Thuri,Kisújbánya,Baranya
male,Menyhért,Z,Salamon,Budapest,Budapest
female,Karole,T,Szôllôs,Csömödér,Zala
male,Vince,K,Sebestyén,Ózd,Borsod-Abaúj-Zemplén
male,Gergely,L,Havasy,Révfülöp,Veszprém
male,Ugor,D,Kovách,Somogybükkösd,Somogy
male,Márkó,K,Schmidt,Oroszi,Veszprém
male,Krisztofer,V,Tóth,Petôhenye,
male,Megyer,N,Sebeök,Héhalom,Nógrád
male,Benedek,Z,Schmidt,Nyíribrony,Szabolcs-Szatmár-Bereg
female,Liza,A,Paál,Hercegszántó,Bács-Kiskun
male,Martin,I,Somogyi,Dorog,Komárom-Esztergom
male,Marót,I,Halász,Abaújdevecser,Borsod-Abaúj-Zemplén
male,Fulop,A,Kis,Kisdörgicse,
male,Moricz,K,Havasy,Nagykereki,Hajdú-Bihar
female,Nóra,R,Márkus,Tass,Bács-Kiskun
female,Zsofika,G,Kaszás,Ártánd,Hajdú-Bihar
male,Pongor,M,Mezei,Vokány,Baranya
male,Tardos,J,Berki,Egyházashollós,Vas
male,Piusz,T,Gelencsér,Abaújszolnok,Borsod-Abaúj-Zemplén
male,Deco,J,Saághy,Zalaerdôd,Veszprém
male,Tibor,C,Mezey,Budapest,Budapest
female,Renáta,I,Katona,Orosháza,Békés
male,Roland,B,Rác,Ózd,Borsod-Abaúj-Zemplén
male,Kornél,Z,Szöllôsy,Tiszakürt,Jász-Nagykun-Szolnok
male,Zágon,V,Thury,Drávacsehi,Baranya
male,Tihamér,E,Totth,Létavértes,Hajdú-Bihar
male,Denes,D,Hajnal,Erdôkürt,Nógrád
male,Péter,N,Szél,Vértesboglár,Fejér
male,Adojan,K,Páll,Siójut,Somogy
male,Dániel,J,Csordás,Mezôhegyes,Békés
female,Elizabet,Z,Takáts,Solymár,Pest
male,Ompoly,G,Biró,Halmaj,Borsod-Abaúj-Zemplén
female,Andrea,V,Szegedy,Igar,Fejér
male,Tomaj,Á,Rácz,Bodorfa,Veszprém
female,Mercédesz,R,Pálinkás,Dörgicse,Veszprém
female,Nikolett,T,Smidt,Borsodgeszt,Borsod-Abaúj-Zemplén
female,Dalma,L,Havas,Szilsárkány,Gy?r-Moson-Sopron
female,Alberta,G,Benkö,Mezôörs,Gy?r-Moson-Sopron
male,Kadosa,K,Polyák,Magyaregres,Somogy
female,Georgina,V,Vida,Malomsok,Veszprém
female,Petra,T,Tarr,Várkeszô,Veszprém
male,Arnold,G,Lakatos,Kunszentmárton,Jász-Nagykun-Szolnok
female,Erzebet,D,Lévai,Nemeskolta,Vas
male,Ozséb,E,Ferenczy,Szepetnek,Zala
male,Márkó,B,Szánthó,Körösladány,Békés
male,Tomaj,N,Turi,Heves,Heves
male,Szebasztián,M,László,Peterd,Baranya
female,Zizi,U,Hofman,Kisújbánya,Baranya
male,Vidor,K,Soós,Apátistvánfalva,Vas
female,Kinga,A,Bálint,Furta,Hajdú-Bihar
female,Bella,D,Markó,Budapest,Budapest
male,Gyula,A,Lukács,Szentkirály,Bács-Kiskun
male,Vayk,S,Lukáts,Tiszalúc,Borsod-Abaúj-Zemplén
male,Zekö,L,Bencze,Nemti,Nógrád
male,Kadosa,D,Baranyai,Veszprém,Veszprém
male,Lantos,E,Sági,Lajoskomárom,Fejér
male,Balázs,M,Veres,Egyházaskozár,Baranya
male,Bence,B,Máthé,Kunpeszér,Bács-Kiskun
male,Arpad,E,Györffi,Székesfehérvár,Fejér
female,Szilvia,P,Takáts,Garabonc,Zala
male,László,N,Radics,Iváncsa,Fejér
female,Ernesztina,G,Szabados,Érsekvadkert,Nógrád
male,Várkony,E,Mihály,Szôlôskislak,
male,Adojan,R,Kónya,Szápár,Veszprém
male,Bartalan,N,Gyôrfy,Olaszfa,Vas
male,Oguz,Z,Szôllôsi,Zagyvaróna,
male,Ozor,L,Széll,Háromhuta,Borsod-Abaúj-Zemplén
male,Kadosa,K,Csorba,Hernádcéce,Borsod-Abaúj-Zemplén
male,Neci,E,Major,Alsóörs,Veszprém
female,Treszka,C,Bencsik,Sajóhidvég,Borsod-Abaúj-Zemplén
male,Márk,M,Dávid,Sósvertike,Baranya
male,Tamás,K,Benczik,Alsógöd,Pest
male,Rezsõ,N,Veress,Fábiánháza,Szabolcs-Szatmár-Bereg
male,Gyula,K,Hoffman,Kôtelek,Jász-Nagykun-Szolnok
female,Anasztaizia,N,Szalai,Tófej,Zala
male,Folkus,G,Gulyás,Palkonya,Baranya
male,Pázmán,F,Gyarmati,Nagyigmánd,Komárom-Esztergom
female,Nóra,T,Lukács,Fót,Pest
male,Vencel,L,Juhász,Palkonya,Baranya
male,Oszlár,C,Sipos,Dusnok,Bács-Kiskun
male,Mátyás,Z,Schmid,Hernyék,Zala
female,Kata,M,Vadász,Rábakovácsi,
male,Markus,E,Salay,Bánk,Nógrád
female,Csilla,D,Göröncsér,Szeged,Csongrád
female,Katarina,Á,Deák,Patvarc,Nógrád
male,Károly,T,Sebestyén,Magyarlukafa,Baranya
male,László,E,Szöllössi,Galyatetô,
male,Domokos,J,Bodnár,Szabadbattyán,Fejér
male,Soma,E,Vigh,Ábrahámhegy,Veszprém
female,Malcsi,Z,Kelemen,Bonnya,Somogy
male,Keleman,K,Bence,Sárpilis,Tolna
female,Bianka,D,Bala,Méhtelek,Szabolcs-Szatmár-Bereg
female,Luca,T,Göröncsér,Bocfölde,Zala
male,Kund,K,Szöke,Budapest,Budapest
male,Tihamér,M,Gáspár,Miskolc,Borsod-Abaúj-Zemplén
male,Pál,K,Cseh,Pusztakovácsi,Somogy
male,Marcell,F,Bodo,Bácsszôlôs,Bács-Kiskun
male,Levente,T,Szöke,Csôsz,Fejér
female,Karolina,M,Szûcs,Dencsháza,Baranya
male,Rezsx,A,Szöllôsi,Magyarkeresztúr,Gy?r-Moson-Sopron
female,Fanni,T,Szôlôsi,Somogyacsa,Somogy
male,Lajos,R,Csikós,Lesencetomaj,Veszprém
male,Tivadar,N,Széll,Becsvölgye,Zala
male,Csombor,F,Tolnai,Letkés,Pest
female,Patrícia,M,Thuri,Csincse,Borsod-Abaúj-Zemplén
male,Menyhért,T,Tolnay,Gyôrzámoly,Gy?r-Moson-Sopron
male,Oguz,I,Polyák,Kissomlyó,Vas
female,Georgina,N,Laczkó,Tekenye,
male,Mooreoorish,G,Makai,Budapest,Budapest
female,Elizabet,B,Vajda,Csömödér,Zala
female,Karola,Á,Pálinkás,Mónosbél,Heves
male,Fodor,L,Bányay,Páka,Zala
male,Radomér,E,Kovács,Székesfehérvár,Fejér
female,Roza,B,Balla,Baja,Bács-Kiskun
male,Ozséb,L,Berecz,Kistelek,Csongrád
male,Gyuszi,F,Herczegh,Medgyesegyháza,Békés
male,Gedeon,J,Barna,Kétvölgy,Vas
male,Denes,L,Müller,Pásztó,Nógrád
female,Laura,G,Györffi,Szapárfalu,
female,Beatrix,Z,Elek,Csengersima,Szabolcs-Szatmár-Bereg
female,Anna,Z,Vince,Acsa,Pest
female,Viva,V,Illyés,Kôszeg,Vas
male,Kellman,J,Soltész,Sajókeresztúr,Borsod-Abaúj-Zemplén
male,Csaba,T,Dömötör,Tiszalúc,Borsod-Abaúj-Zemplén
female,Bela,R,Bagi,Nógrád,Nógrád
male,Zsombor,A,Benkö,Maklár,Heves
male,Csepel,N,Herrmann,Kemenesszentpéter,Veszprém
male,Uzor,M,Havass,Mecsekjánosi,
male,Loránd,D,Balogh,Sáta,Borsod-Abaúj-Zemplén
male,Bence,G,Györffy,Szorosad,Somogy
male,Regx,J,Gulyás,Zubogy,Borsod-Abaúj-Zemplén
female,Sarika,K,Balogh,Vál,Fejér
male,Zsolt,Z,Vincze,Arnót,Borsod-Abaúj-Zemplén
male,Pellegrin,B,Budai,Szurdokpüspöki,Nógrád
male,Jozsi,B,Gere,Döge,Szabolcs-Szatmár-Bereg
male,Antal,R,Fenyves,Sobor,Gy?r-Moson-Sopron
male,Vázsony,M,Csizmadia,Gutorfölde,Zala
male,Szilveszter,B,Kuntz,Hódmezôvásárhely,Csongrád
male,Zerind,K,Kocsis,Kisgyôr,Borsod-Abaúj-Zemplén
female,Nikoletta,R,Szigethy,Vértes,
male,Tihamér,A,Bertha,Salgótarján,Nógrád
male,Barna,N,Hegedüs,Kôvágóôttôs,
male,Márk,A,Bala,Mezôtúr,Jász-Nagykun-Szolnok
male,Myricoorish,S,Demeter,Bátonyterenye,Nógrád
male,Rezsx,B,Sallai,Patapolkosi,
male,Kristof,T,Szôcs,Budapest,Budapest
female,Rozalia,O,Smitt,Tárnok,Pest
female,Robi,F,Saághy,Kisköre,Heves
male,Márkó,D,Kádár,Nyírbogdány,Szabolcs-Szatmár-Bereg
male,Kerecsen,B,Kocsis,Kamond,Veszprém
female,Lili,N,Lôrincz,Tótvázsony,Veszprém
male,Pista,B,Lukáts,Hács,Somogy
male,Dániel,S,Horvát,Csénye,Vas
male,Ormos,E,Pál,Szentborbás,Somogy
male,Pongor,B,Juhász,Püski,Gy?r-Moson-Sopron
male,Ádám,E,Bartha,Pilisszentkereszt,Pest
male,Cseke,D,Szánthó,Bánhorváti,Borsod-Abaúj-Zemplén
male,Ambrus,V,Boda,Kamond,Veszprém
male,Ugor,F,Szôts,Veresegyház,Pest
male,Miklós,V,Lörinc,Türje,Zala
male,Timur,B,Sós,Oroszi,Veszprém
female,Izabella,G,Szabó,Miskolc,Borsod-Abaúj-Zemplén
male,Zajzon,B,Hajnal,Tamási,Tolna
male,Bálint,A,Joó,Bükkszenterzsébet,Heves
female,Viktoria,H,Ferencz,Szigetszentmárton,Pest
female,Evike,P,Erdei,Horvátzsidány,Vas
male,Zalán,N,Csordás,Visegrád,Pest
male,Nyék,P,Szôcs,Kôkút,Somogy
male,Vidor,A,Pethô,Budapest,Budapest
female,Juci,K,Vajda,Tengôd,Somogy
male,Levente,N,Donka,Polgárdi ipartelepek,
female,Vivien,K,Gyarmati,Miskolc,Borsod-Abaúj-Zemplén
male,Ompoly,E,Szölôsi,Bakháza,Somogy
male,Soma,B,Baán,Nagynyárád,Baranya
male,Bálint,E,Hoffman,Tiszabercsel,
male,Kalman,B,Szölösi,Encs,Borsod-Abaúj-Zemplén
male,Adelbert,V,Vagner,Sima,Borsod-Abaúj-Zemplén
male,Szescx,V,Hajdu,Miskolc,Borsod-Abaúj-Zemplén
male,Lajos,Z,Horvát,Darvas,Hajdú-Bihar
male,Megyer,R,Benke,Budapest,Budapest
female,Beatrix,B,Herrmann,Sumony,Baranya
male,Alexander,A,Torma,Vönöck,Vas
male,Robi,P,Gyarmaty,Vásárosmiske,Vas
male,Odön,K,Kalmár,Mike,Somogy
male,Bertalan,M,Csizmazia,Halászi,Gy?r-Moson-Sopron
female,Marianna,T,Petheö,Velence,Fejér
male,Lorencz,K,Veres,Nagykanizsa,Zala
male,Kadosa,A,Sághi,Berkenye,Nógrád
female,Fruzsina,L,Lengyel,Dánszentmiklós,Pest
male,Szalyk,F,Farkas,Nagydobos,Szabolcs-Szatmár-Bereg
male,Kada,D,Dudás,Tekeres,
male,Szilveszter,J,Gölöncsér,Lad,Somogy
male,Kristof,Á,Györfi,Vajszló,Baranya
female,Martuska,P,Petheö,Budapest,Budapest
female,Frici,I,Boros,Szabolcsveresmart,Szabolcs-Szatmár-Bereg
male,Koppány,G,Rácz,Márkháza,Nógrád
female,Dzsenifer,M,Bakó,Egervölgy,Vas
female,Malcsi,G,Benczik,Ercsi,Fejér
male,Zsolt,D,Szôcs,Almáskamarás,Békés
female,Anasztaizia,B,Söröss,Dávod,Bács-Kiskun
male,Bajnok,R,Bakos,Csenger,Szabolcs-Szatmár-Bereg
female,Andrea,S,Ujváry,Debercsény,Nógrád
male,Endre,P,Gyenes,Ispánk,Vas
male,Lorencz,B,Mátyás,Fûzfôgyártelep,
female,Jucika,B,Szakály,Fehérvárcsurgó,Fejér
female,Etilka,J,Szöcs,Borota,Bács-Kiskun
female,Dóra,O,Szölôs,Oroszi,Veszprém
female,Erzsi,C,Csapó,Csorvás,Békés
male,Megyer,N,Berecz,Szerencs,Borsod-Abaúj-Zemplén
female,Tzigane,K,Zsinka,Felsômindszent,
female,Gabriella,G,Berki,Szárazd,Tolna
male,Balázs,N,Németh,Komoró,Szabolcs-Szatmár-Bereg
male,Lazar,V,Saági,Kálló,Nógrád
male,Istvan,C,Havassy,Földeák,Csongrád
male,Gabor,N,Vargha,Nagykapornak,Zala
male,Gergo,K,Makkai,Rásonysápberencs,Borsod-Abaúj-Zemplén
