Gender,GivenName,MiddleInitial,Surname,City,State
male,Swen,N,Naumann,SONNBERG,Salzburg
male,Michael,J,Wagner,HAUSMANNSTÄTTEN,Styria
female,Birgit,D,Beike,KIRCHAU,Lower Austria
female,Diana,M,Kastner,BAD HALL,Upper Austria
male,Dennis,L,Mueller,SPATENHOF,Styria
male,Markus,S,Lowe,LEHEN,Upper Austria
female,Daniela,W,Meister,WINKLARN,Lower Austria
male,Tobias,A,Lehmann,KRAINBERG,Carinthia
male,Jonas,B,Moench,BRUNHAM,Upper Austria
male,Mathias,U,Schmitz,WAGRAM,Upper Austria
female,Stephanie,U,Gerber,GSTOCKET,Upper Austria
male,René,J,Fried,BRAUCHSDORF,Upper Austria
female,Simone,F,Pabst,SALLAS,Carinthia
male,Mike,K,Schwab,SONNLEITN,Lower Austria
male,Mario,L,Muench,SAISSERACH,Carinthia
male,Jörg,V,Schultheiss,KEUSCHEN,Upper Austria
male,Jörg,U,Baecker,ZINTRING,Lower Austria
male,Kristian,A,Werner,SEIBUTTENDORF,Styria
female,Martina,C,Kruger,GSCHWANDTNERBERG,Salzburg
male,Luca,B,Moeller,RAABA,Styria
female,Sabrina,T,Bürger,MARBACH AN DER DONAU,Lower Austria
male,Niklas,M,Kluge,HAINFELD BEI FÜRSTENFELD,Styria
female,Karolin,M,Bürger,ENSFELD,Upper Austria
male,Sebastian,K,Busch,SCHIESSDORF,Upper Austria
male,Stephan,D,Baumgartner,SCHÜTZENKASTEN,Lower Austria
female,Kristin,A,Biermann,ST. SEBASTIAN,Carinthia
male,Peter,B,Glockner,MOOS,Upper Austria
male,Thorsten,K,Baumgaertner,MANNSHALM,Lower Austria
female,Ulrike,M,Frankfurter,UNTERROTTE,Tyrol
female,Janina,R,Schuhmacher,HAMBERG,Lower Austria
female,Andrea,P,Bayer,ZEIL,Lower Austria
male,Mike,K,Meyer,DREISSGEN,Lower Austria
female,Ute,U,Ackermann,PFAFFENDORF,Styria
male,Dennis,S,Bürger,RIEDL,Salzburg
female,Christin,M,Koch,TAUERN,Carinthia
female,Doreen,M,Schulze,PESENDORF,Lower Austria
male,Andreas,D,Eichelberger,SCHULTERNDORF,Carinthia
female,Birgit,M,Drescher,WEILBACH,Upper Austria
male,Dominik,J,Brandt,WOLFERSBERG,Upper Austria
male,Luca,A,Maur,GUMPRECHTSBERG,Lower Austria
male,Patrick,J,Vogel,MITTERKLEINARL,Salzburg
male,Peter,J,Gottschalk,WIEN,Vienna
female,Stephanie,M,Neudorf,NIEDERABSDORF,Lower Austria
male,Frank,A,Kuhn,OBERBAUMGARTEN,Lower Austria
male,Jörg,S,Krause,STEINWAND,Upper Austria
male,Michael,M,Maurer,OBERFEISTRITZ,Styria
male,Marco,K,Zweig,SANKT GEORGEN,Styria
male,Phillipp,K,Egger,NEUBAU,Lower Austria
female,Brigitte,L,Beckenbauer,HOCHFELD,Upper Austria
male,David,M,Weiss,GLASHÜTTEN,Lower Austria
male,Thorsten,B,Friedman,HUTTICH,Salzburg
male,Matthias,D,Frankfurter,DORNACH,Carinthia
male,Kristian,K,Kortig,FACHBERG,Upper Austria
female,Sandra,A,Jung,HARDEGG,Carinthia
male,Sven,U,Schuhmacher,GUNNERSDORF,Lower Austria
male,Matthias,M,Fassbinder,HAUGSBERG,Lower Austria
male,Tom,U,Bohm,ALBERN,Carinthia
female,Katrin,L,Boehm,WEISTRACH,Lower Austria
male,Dirk,B,Ebersbacher,STEINBACH,Upper Austria
male,Dennis,U,Hirsch,NIEDERDORF,Carinthia
male,Stephan,A,Beckenbauer,HAUSLEHEN,Lower Austria
male,Kristian,S,Nadel,NEUHAUS,Lower Austria
male,Mike,S,Weisz,HUNDSDORF,Lower Austria
female,Tanja,P,Bieber,ECK,Upper Austria
male,Jan,L,Dresdner,HINTERBERG,Styria
male,Jürgen,K,Möller,UNTERVOCKEN,Carinthia
male,Phillipp,M,Moeller,DÜRNDORF,Upper Austria
female,Anna,D,Keller,GMÜND,Lower Austria
male,Matthias,B,Schreiner,UNTERBRUCKENDORF,Carinthia
female,Jennifer,L,Schuhmacher,LEIBNITZ,Styria
female,Juliane,U,Junker,MITTERBERGHOLZ,Upper Austria
male,Stephan,N,Eberhardt,MÜHLBACH,Upper Austria
female,Stefanie,F,Kortig,REICHENTHAL,Lower Austria
female,Katharina,P,Eiffel,MAIERHOF,Salzburg
male,Jens,H,Bieber,KLEIN WETZLES,Lower Austria
female,Melanie,A,Trommler,TERNBERG,Upper Austria
female,Lena,D,Eggers,MITTERNDORF,Upper Austria
female,Mandy,S,Maier,SENZENBERG,Upper Austria
female,Manuela,M,Jager,OBERTRAUN,Upper Austria
male,Benjamin,B,Eggers,SANKT LORENZEN AM WECHSEL,Styria
female,Melanie,T,Maur,MATTSEE,Salzburg
male,Klaus,S,Junker,OBERHAAG,Styria
male,Uwe,N,Ehrlichmann,ALTNEUDÖRFL,Styria
male,Leon,S,Eberhart,LOIMETH,Styria
male,Frank,S,Winkel,HEITZELSBERG,Carinthia
female,Ines,F,Shuster,GOTTHARDSCHLAG,Lower Austria
male,Ralf,K,Bauer,UNTERDOMBACH,Styria
female,Franziska,S,Eisenhower,GÖTZENS,Tyrol
female,Doreen,B,Saenger,ALDRANS,Tyrol
male,Jan,S,Engel,VÖSENDORF,Lower Austria
male,Markus,B,Lowe,KALTSTUBEN,Carinthia
male,Maik,A,Krüger,ATTNANG,Upper Austria
female,Christin,A,Saenger,HORNDORF,Lower Austria
male,Matthias,J,Amsel,LUNGITZ,Lower Austria
male,Swen,A,Faerber,OEDENKIRCHENWALD,Lower Austria
male,Erik,A,Freud,BISCHELSDORF,Upper Austria
male,Eric,T,Lemann,KIRSCHENTHEUER,Carinthia
male,Mike,J,Kuster,WIMM,Upper Austria
male,Dieter,M,Gottschalk,HAAG,Lower Austria
male,Jens,J,Gersten,LANGWIEDMOOS,Upper Austria
female,Ute,S,Glockner,WITZLING,Upper Austria
male,Thorsten,J,Wurfel,EGGATHON,Lower Austria
female,Katrin,P,Fuhrmann,LANG,Carinthia
male,Dirk,U,König,IRENENTAL,Lower Austria
male,Torsten,M,Abendroth,PASSENDORF,Lower Austria
male,Jens,M,Abendroth,GLINZENDORF,Lower Austria
male,Maximilian,B,Eisenhauer,GERN,Lower Austria
male,Tom,S,Himmel,GALL,Carinthia
male,Alexander,M,Engel,RÖHRENBACH,Lower Austria
male,Tobias,K,Schulze,SCHINDELTAL,Tyrol
male,Swen,N,Gerste,KAGER,Upper Austria
female,Leah,A,Wirth,KARL,Carinthia
female,Sophia,B,Fink,STACHERLSIEDLUNG,Lower Austria
female,Gabriele,J,Theiss,HINTERSCHLAG,Lower Austria
female,Tanja,R,Achen,OBERKRIEBACH,Upper Austria
male,Thorsten,K,Gärtner,ALLERSDORF IM BURGENLAND,Burgenland
female,Leonie,S,Strauss,HARTERLEITEN,Lower Austria
male,Dirk,D,Braun,UNTERRAINZ,Carinthia
male,Matthias,J,Möller,LASSACH SONNSEITE,Carinthia
male,Bernd,M,Klug,GUTFERDING,Upper Austria
male,Marko,M,Fink,SCHACHEN BEI WOLFSHÜTTE,Upper Austria
male,Tobias,K,Neustadt,MINIBERG,Upper Austria
male,Patrick,Y,Aachen,RAIN,Carinthia
male,Frank,S,Fink,HENGSTBERG,Lower Austria
female,Janina,S,Schulz,OBERHART,Styria
female,Monika,D,Furst,REDLHAM,Upper Austria
female,Sarah,M,Theiss,ST. PETER,Carinthia
female,Katrin,J,Waechter,SÖBRIACH,Carinthia
female,Jennifer,K,Jung,UNTERMÜHLHAM,Upper Austria
male,Peter,S,Nadel,STEINBACH IM BURGENLAND,Burgenland
male,Tobias,J,Wulf,ETZERSTETTEN,Lower Austria
male,Bernd,T,Schröder,MAUTBRÜCKEN,Carinthia
female,Katharina,E,Eichmann,ORTHOLLING,Upper Austria
male,Wolfgang,J,Nussbaum,WEINBERG,Upper Austria
male,Felix,P,Lange,MÜHLSTAUDET,Upper Austria
female,Christina,R,Bumgarner,NIEDERGAMS,Styria
male,Alexander,S,Becker,WIPPENHAM,Upper Austria
male,Maik,D,Austerlitz,MESSANEGGEN,Carinthia
female,Silke,S,Fink,MAIRWIESEN,Tyrol
male,Tobias,A,Decker,SANKT MAREIN BEI NEUMARKT,Styria
male,Robert,M,Bar,DACHSBACH,Lower Austria
female,Daniela,C,Papst,POBERSACH,Carinthia
male,Florian,L,Frey,WARTH,Vorarlberg
male,Torsten,L,Kastner,WIENER NEUSTADT,Lower Austria
male,Luca,K,Baecker,MARDETSCHLAG,Lower Austria
male,David,A,Dietrich,PERAU,Carinthia
male,Dominik,K,Furst,LUCKEN,Upper Austria
male,Patrick,S,Zweig,DÜRNBACH IM BURGENLAND,Burgenland
male,Peter,S,Trommler,OBERHAM,Upper Austria
male,Kevin,C,Ehrlichmann,THERNBERG,Lower Austria
male,René,J,Schäfer,AU,Upper Austria
male,Daniel,L,Ackerman,STÖTTING,Upper Austria
female,Juliane,M,Richter,DÖRFL,Lower Austria
male,Niklas,L,Hueber,REICHRAMING,Upper Austria
male,Marcel,M,Luft,LICHTENWALD,Styria
male,Uwe,U,Amsel,SITTMOOS,Carinthia
male,Peter,K,Bosch,HANAU,Lower Austria
male,Philipp,M,Bader,STÖTTEN,Upper Austria
male,Jörg,S,Reiniger,NIEDERNDORF,Lower Austria
male,Sven,M,Achen,HOCHSTRASS,Lower Austria
female,Silke,W,Bumgarner,MÜHLTAL,Tyrol
male,Mathias,F,Thalberg,KROTTENDORF IM SASSTAL,Styria
male,Martin,B,Theissen,SCHLITTERS,Tyrol
male,Kristian,J,Maur,TANGERN,Carinthia
female,Vanessa,M,Lange,FAAK AM SEE,Carinthia
male,Steffen,J,Seiler,MASSANIG,Carinthia
female,Petra,M,Bauer,HAIMINGERBERG,Tyrol
female,Diana,F,Freytag,TSCHRIETES,Carinthia
male,Ralph,K,Eichel,WALD,Salzburg
male,Christian,M,Schulz,WINDISCH-MINIHOF,Styria
male,Jens,A,Herrmann,FACHBERG,Upper Austria
male,Daniel,A,Gaertner,ANGSÜSS,Upper Austria
male,Christian,C,Krause,ASCHACH,Upper Austria
female,Klaudia,D,Wannemaker,SIEGELSDORF,Lower Austria
female,Sabrina,J,Kaestner,UNTERWART,Burgenland
male,Ralph,V,Grunwald,NEUDÖRFL,Styria
male,Bernd,T,Kaiser,BAUMGARTEN,Upper Austria
female,Anne,S,Hahn,WIPPLING,Lower Austria
male,Dennis,P,Frueh,MAUTHBRÜCKEN,Carinthia
male,Felix,P,Schuster,DÖRFL,Lower Austria
female,Ute,K,Lange,ZIRKNITZ,Carinthia
male,Martin,I,Kruger,FÜNFING BEI SANKT RUPRECHT AN DER RAAB,Styria
male,Sebastian,A,Lowe,RUNDS,Lower Austria
male,Niklas,M,Kluge,HÖLLAU,Upper Austria
female,Marina,L,Gloeckner,FREIDORF,Styria
male,Maximilian,M,Cole,GAMSGEBIRG,Styria
male,Thorsten,U,Herzog,PRAMBERG,Upper Austria
male,Swen,M,Friedman,LOHN,Lower Austria
male,Andreas,A,Achen,GROSSWEIKERSDORF,Lower Austria
male,Sven,L,Mayer,SANKT KATHREIN AM HAUENSTEIN,Styria
male,Leon,M,Richter,WEGSCHEID,Lower Austria
male,Philipp,I,Hueber,NEUHOFEN,Styria
female,Antje,M,Pfeifer,UTTENDORF,Upper Austria
male,Philipp,I,Furst,ALLENTSGSCHWENDT,Lower Austria
female,Sabrina,N,Decker,RABENHOF,Lower Austria
male,Alexander,M,Wirtz,RAGGANE,Carinthia
female,Susanne,E,Moench,OBEREBEN,Lower Austria
male,Steffen,S,Schultheiss,GRADNITZ,Lower Austria
female,Ulrike,A,Sanger,VEITSBERG,Upper Austria
male,Stefan,F,Kirsch,HASSBACH,Lower Austria
male,Ulrich,M,Fisher,OBERALLACH,Carinthia
male,Florian,J,Bergmann,REITING,Upper Austria
male,Marcel,B,Schreiner,WEIXLBAUM,Upper Austria
male,Steffen,J,Gottlieb,SPERNECK,Upper Austria
male,Lukas,J,Engel,SAUGGERN,Lower Austria
female,Annett,A,Sankt,GÖSSENBERG,Styria
male,Alexander,P,Schulz,OBERZÖGERSDORF,Lower Austria
male,Ralf,B,Neustadt,WEISSENBACH GUMITSCH,Carinthia
male,Lukas,A,Moeller,SCHÖNBORN,Lower Austria
male,Thomas,A,Hirsch,HARTLMÜHL,Lower Austria
female,Jennifer,M,Fischer,DIEPERSDORF,Upper Austria
male,Bernd,J,Schweizer,JEGING,Upper Austria
female,Johanna,T,Eberhardt,DACHSBERG,Lower Austria
male,Jan,J,Bosch,NUSSBAUM AM KOBERNAUSSER WALDE,Upper Austria
female,Sophie,D,Thalberg,TSCHUTTA,Carinthia
female,Marina,M,Bieber,FAHRAFELD,Lower Austria
female,Lea,L,Krause,WALLERN AN DER TRATTNACH,Upper Austria
female,Nicole,J,Schaefer,KLEINMARIAZELLERFORST,Lower Austria
male,Max,C,Lehrer,HERZOGSDORF,Lower Austria
male,Luca,M,Decker,EIBECK,Lower Austria
female,Jana,C,Schröder,WALDSBERG,Styria
female,Sarah,P,Durr,NEUDORF,Upper Austria
male,Dirk,T,Decker,OBERDORF AM HOCHEGG,Styria
male,Marcel,C,Papst,SITTERSDORF,Carinthia
male,Tim,K,Lehmann,RÖHRENBACH,Lower Austria
male,Patrick,M,Herzog,WINKL,Upper Austria
male,Ralf,S,Unger,HINTERLEITEN,Lower Austria
male,Paul,M,Traugott,HANKHAM,Salzburg
male,Klaus,L,Schäfer,FRIESENEGG,Upper Austria
male,Dieter,U,Kirsch,ALDRANS,Tyrol
male,Uwe,V,Schweizer,HAAG,Carinthia
male,Felix,K,Ackerman,DAMREITH,Lower Austria
male,Maximilian,J,Nacht,KLEINPROLLING,Lower Austria
female,Angelika,E,Freytag,ARZBERG,Styria
male,Wolfgang,A,Daecher,HASLAU,Upper Austria
male,Jonas,S,Meier,HAINBACH,Upper Austria
female,Ute,E,Meier,EBENWALD,Carinthia
male,Andreas,S,Sommer,PÖGLING,Lower Austria
male,Ralf,D,Baader,GLATSCHACH,Carinthia
male,Markus,N,Daecher,ARBING,Upper Austria
male,Lukas,L,Brandt,MARIA BILD,Styria
female,Simone,R,Wagner,UNTERTHURM,Lower Austria
male,Thomas,B,Baier,VORDERNEBELBERG,Lower Austria
female,Ines,M,Engel,EIBESBRUNN,Lower Austria
male,Marko,A,Braun,BUCHLEITEN,Upper Austria
male,Paul,L,Werfel,ULMERFELD,Lower Austria
male,René,M,Neudorf,ASCHING,Tyrol
male,Jonas,B,Lehmann,RUPRECHTSHOFEN,Lower Austria
male,Dieter,K,Ackerman,ERLET,Upper Austria
male,Ralf,L,Weiss,BRUNNHÖLZL,Upper Austria
female,Christine,F,Brandt,GUTTENBRUNN,Lower Austria
male,Tim,J,Strauss,NEUMARKT IM TAUCHENTAL,Burgenland
female,Andrea,F,Adler,MOLLENBURG,Lower Austria
male,Max,L,Feierabend,VOITSBERG,Styria
female,Marina,D,Schwab,GROSSSTÜBING,Styria
female,Stefanie,K,Seiler,ST. EGYDEN AM STEINFELD,Lower Austria
male,Marco,M,Burger,BAD GROSSPERTHOLZ,Lower Austria
male,Martin,J,Weber,WINKLERN,Carinthia
female,Lisa,M,Bayer,HARLAND,Lower Austria
male,Tim,U,Traugott,STOCKET,Upper Austria
male,Dirk,M,Abend,DULLACH,Carinthia
male,Dirk,D,Farber,MARIA GAIL,Carinthia
male,Jonas,K,Scholz,PERBERSDORF BEI SANKT VEIT,Styria
male,Sven,M,Schneider,GÖSSERING,Carinthia
female,Tanja,B,Bauer,KOGL,Carinthia
male,Jonas,K,Waechter,MANDORF,Carinthia
female,Silke,M,Wexler,NIEDERHOFEN,Lower Austria
male,Steffen,S,Wechsler,FISCHBACH,Styria
female,Stefanie,M,Neustadt,SCHERBLING,Lower Austria
male,Dominik,K,Shuster,EDTSDORF,Lower Austria
female,Christin,S,Braun,TIEFENFUCHA,Lower Austria
male,David,S,Schuster,SANKT VEIT,Styria
male,Mathias,A,Schiffer,LIESINGTAL,Styria
male,Lucas,S,Peters,PERNEGG,Styria
male,Eric,U,Seiler,VESTENÖTTING,Lower Austria
female,Katharina,T,Winkel,UNTERFURTH,Upper Austria
male,Jürgen,K,Wirth,HASENBACH,Salzburg
male,Paul,C,Wexler,DANGELSBACH,Lower Austria
male,Thorsten,A,Lehrer,SCHOBEREGG,Styria
male,Alexander,K,Fleischer,TRASCHWANDT,Upper Austria
male,Mathias,B,Friedman,HAINZENBERG,Tyrol
male,Lucas,L,Holzman,BLEIBERG-KREUTH,Carinthia
male,Bernd,J,Freitag,RETTENBACH,Burgenland
female,Simone,E,Eichel,KLEIN-SIEGHARTS,Lower Austria
male,Bernd,I,Wexler,MOOSBURG,Carinthia
male,Jörg,L,Schmitt,OSCHENITZEN,Carinthia
female,Mandy,M,Schäfer,UNTERSTORCHA,Styria
female,Stephanie,J,Koertig,KEHLHOF,Salzburg
male,Uwe,L,Sanger,MALLING,Upper Austria
male,Michael,J,Wannemaker,LACKEN,Salzburg
male,Thorsten,L,Hirsch,DEUTSCHBERG,Carinthia
female,Jessica,M,Baum,EDELSREITH,Lower Austria
male,Mike,J,Schwartz,KLAUS AN DER PYHRNBAHN,Upper Austria
male,Michael,A,Freeh,GRADENBERG,Styria
male,Tom,M,Pabst,DÖRFL,Lower Austria
female,Susanne,L,Duerr,WALDENBERG,Upper Austria
male,Marcel,B,Wirth,ALTACH,Vorarlberg
male,Thorsten,P,Wirth,ADLIGEN,Upper Austria
male,Swen,J,Mueller,UNTERMASELDORF,Upper Austria
male,Felix,K,Sankt,OSLIP,Burgenland
female,Vanessa,C,Seiler,PERNECK,Upper Austria
male,Stephan,M,Durr,SAALBACH,Salzburg
female,Ines,L,Wulf,DIETHARTS,Lower Austria
male,Matthias,L,Bader,WALLERN AN DER TRATTNACH,Upper Austria
male,Phillipp,M,Farber,ALLERSDORF,Styria
male,Sebastian,M,Abendroth,KORNTNERBERG,Upper Austria
male,Jonas,A,Nagel,DÜRWAGERSBACH,Styria
male,Andreas,K,Kalb,KORBIN,Styria
female,Claudia,M,Kastner,JAKLIN,Carinthia
male,Christian,A,Dresdner,SOMMERBERG,Upper Austria
female,Birgit,P,Austerlitz,ZGURN,Carinthia
male,Patrick,S,Kaiser,OBERJAHRING,Styria
male,Paul,L,Neumann,RÖDHAM,Upper Austria
female,Diana,D,Ackermann,EBENAU,Salzburg
female,Christina,T,Kaufmann,STÖSSING,Lower Austria
male,Patrick,S,Grunwald,WÖRTHERBERG,Salzburg
male,Kevin,S,Baumgaertner,LITZE,Vorarlberg
male,Kristian,J,Bergmann,REINGERS,Lower Austria
male,Mike,S,Kruger,FURTBERG,Upper Austria
male,Matthias,D,Shuster,WIERSDORF,Styria
male,Ralf,T,Kalb,RENNERSDORF,Lower Austria
male,Andreas,M,Gruenewald,ERB,Upper Austria
male,Klaus,J,Gruenewald,PÖLS,Styria
female,Annett,J,Dresdner,LANZERSDORF,Lower Austria
female,Angelika,T,Bach,SANKT PETER IM SULMTAL,Styria
male,Matthias,B,Weiß,EHRENDORF,Lower Austria
female,Jana,M,Pfaff,OBERFEITZING,Upper Austria
female,Antje,S,Eichelberger,SCHÖNBUCH,Lower Austria
male,Dominik,S,Peters,OBERLEMBERG,Upper Austria
male,Eric,Y,Faust,EGGENDORF,Lower Austria
male,Wolfgang,I,Blau,GÖSSERING,Carinthia
male,Ulrich,J,Kappel,OEPPING,Lower Austria
male,Thomas,B,Beike,BACH,Upper Austria
male,Kristian,A,Muench,KAMMERN IM LIESINGTAL,Styria
female,Ute,T,Ebersbacher,STEINDORF,Styria
male,Max,M,Kluge,KÖDNITZ,Tyrol
female,Uta,S,Hartmann,GUGGENTHAL,Salzburg
male,Jürgen,A,Bosch,WIES,Lower Austria
male,Dennis,M,Bergmann,REITH,Lower Austria
male,Felix,J,Weisz,PICHL AN DER RAAB,Styria
female,Christina,E,Schmidt,SCHATTSEITE,Carinthia
male,Luca,K,Baum,EHRENDORF,Upper Austria
male,Luca,K,Hertz,SCHWECHATBACH,Lower Austria
female,Andrea,D,Meister,HART IM ZILLERTAL,Tyrol
male,Uwe,N,Faerber,GUGERLING,Upper Austria
male,Eric,A,Nagel,HANKENFELD,Lower Austria
male,Patrick,S,Seiler,RAPPOLTENKIRCHEN,Lower Austria
female,Anna,J,Eberhart,WALDPOINT,Upper Austria
female,Johanna,L,Fiedler,BEISSENDORF,Carinthia
male,Eric,S,Schiffer,KRIEGLACH,Styria
male,Tobias,A,Lehrer,MITTERAUBACH,Upper Austria
male,Leon,S,Ehrlichmann,GREITH,Styria
male,Uwe,K,Decker,LOBENDORF,Lower Austria
female,Katrin,M,Kohler,STADT,Carinthia
male,Kevin,L,Gruenewald,UNTERHASELBERG,Upper Austria
male,Ralph,M,Thalberg,SPITZWIESEN,Carinthia
male,Matthias,A,Weisz,MOOSBRUNN,Lower Austria
male,Leon,M,Herrmann,LUKASBERG,Upper Austria
male,Luca,J,Junker,PLAIKA,Lower Austria
male,Mathias,T,Maier,NIEDERBAUERN,Upper Austria
male,Marcel,L,Schwartz,FAHRA,Lower Austria
female,Barbara,M,Hahn,PERSCHING,Carinthia
male,Jens,U,Schneider,NIEDERSCHREMS,Lower Austria
male,Ralph,K,Bumgarner,TÜRNAU,Lower Austria
male,Christian,S,Nussbaum,SIEBENLINDEN,Lower Austria
male,Erik,J,Gottschalk,KIRCHDORF IN TIROL,Tyrol
female,Barbara,P,Kirsch,RIED IM INNKREIS,Upper Austria
male,Ralf,M,Pfaff,UNTERHAIDACH,Upper Austria
male,Jan,U,Barth,VIEHHAUSEN,Salzburg
male,Ulrich,G,Faust,OBERLEBING,Upper Austria
female,Marie,T,Lemann,KÖNIGSBERG,Lower Austria
male,Ulrich,B,Kuefer,OBERTHÖRL,Carinthia
male,Tom,M,Lehmann,POITSCHACH,Carinthia
male,Tobias,J,Probst,NESTELBACH,Styria
male,Erik,S,Schulz,AICH,Upper Austria
male,Tobias,K,Pabst,OED BEIM ROTEN KREUZ,Lower Austria
male,Bernd,J,Hoffmann,WEIDENTHAL,Upper Austria
male,Max,M,Junker,DITTMANNSDORF,Lower Austria
male,Thomas,K,Eberhardt,BRANDLN,Upper Austria
female,Gabriele,T,Scholz,MITTERNDORF,Upper Austria
male,Alexander,M,Peters,DEUTSCHLANDSBERG,Styria
male,Swen,D,Kuhn,NIEDERSCHACHER,Upper Austria
male,Markus,K,Zimmerman,STAMERING,Lower Austria
male,Andreas,K,Feierabend,FREIDORF,Lower Austria
male,Andreas,J,Reinhardt,HITZGING,Upper Austria
female,Stephanie,K,Kaiser,KETTEN,Styria
male,Stephan,A,Wannemaker,KARLA,Styria
male,Robert,I,Muller,MAIRDOPPL,Upper Austria
male,Eric,C,Koertig,UNTERHOLZ,Carinthia
male,Stefan,K,Amsel,EIGELSBERG,Upper Austria
male,Ralph,C,Engel,HART,Styria
female,Jennifer,E,Bumgarner,KIMMERSDORF,Upper Austria
male,Erik,A,Winkel,BONISDORF,Styria
male,Swen,J,Schwab,REITH,Upper Austria
female,Manuela,D,Shuster,BRANDSTÄTT,Salzburg
male,Tim,H,Hartmann,KÜHWEID,Upper Austria
male,Philipp,L,Bürger,NEUSTIFT,Lower Austria
male,Peter,M,Kortig,MARBACH IM FELDE,Lower Austria
male,Felix,L,Fenstermacher,PERWARTH,Lower Austria
female,Martina,T,Hartmann,WIESEN,Lower Austria
male,Kristian,K,Brandt,MITTERAU,Lower Austria
female,Daniela,P,Holtzmann,PUCHFELD,Styria
male,Stefan,J,Kunze,HINTERSCHLAG,Lower Austria
female,Christine,B,Vogt,PÖRTSCHACH,Carinthia
male,David,A,Duerr,HASLAU BEI BIRKFELD,Styria
male,Eric,S,Kastner,PLESCHING,Upper Austria
male,Luca,S,Urner,RÖRNDLWIES,Lower Austria
female,Marina,M,Dresdner,EDLACH,Styria
male,Marco,A,Eiffel,SCHLÄGEN,Lower Austria
male,Florian,Y,Ackermann,UNTERWALD,Carinthia
female,Sabine,L,Trommler,LINDHAM,Lower Austria
male,Tom,K,Pfaff,HÖBETING,Upper Austria
female,Monika,K,Muench,MITTERLAAB,Upper Austria
male,Thomas,A,Vogt,ERLACH,Carinthia
female,Kerstin,L,Friedman,GRESTEN,Lower Austria
male,Dirk,A,Seiler,PIESING,Upper Austria
female,Daniela,K,Berg,ASCHING,Tyrol
male,Eric,K,Gottschalk,GOGGITSCH,Lower Austria
male,Peter,D,Vogel,LOHENED,Upper Austria
male,Dieter,J,Mueller,LUFTENBERG,Lower Austria
male,Benjamin,D,Baum,SANKT STEFAN IM ROSENTAL,Styria
male,Wolfgang,A,Hertzog,ZISTERSDORF,Lower Austria
male,Ralph,S,Vogel,PARSCHALLING,Upper Austria
male,Leon,S,Mehler,LICHTERSBERG,Styria
female,Brigitte,N,Werfel,LEHEN,Tyrol
male,Peter,M,Herrmann,NEUSTIFT BEI SOOSS,Lower Austria
male,Tim,U,Himmel,HÜTT,Styria
female,Christina,P,Hahn,GREIFENBURG,Carinthia
male,Marko,B,Ackerman,KEPPLING,Upper Austria
female,Leah,L,Loewe,GRADEN,Styria
male,Paul,M,Goldschmidt,PISCHELSDORF,Lower Austria
female,Jessika,S,Fisher,LEHEN,Upper Austria
male,Dirk,L,Kuester,HOLZING,Upper Austria
male,Thorsten,B,Sommer,DEUTENHAM,Upper Austria
male,Klaus,F,Meier,MARKT HARTMANNSDORF,Styria
female,Sabrina,P,Schroder,STANZ IM MÜRZTAL,Styria
male,Benjamin,S,Dresdner,HEINIGSTETTEN,Lower Austria
male,René,K,Durr,WOLFSBERG IM SCHWARZAUTAL,Styria
male,Lukas,S,Schaefer,KRAXENBERG,Upper Austria
male,Dominik,S,Gersten,STÖTTING,Upper Austria
male,Tim,J,Sommer,HASLHOF,Lower Austria
