Gender,GivenName,MiddleInitial,Surname,City,State
male,Benjamin,N,Lang,Bad Reichenhall,BY
male,Matthias,M,Pfaff,Dresden,SN
male,Tobias,M,Berg,Neubiberg,BY
male,René,S,Eisenhauer,Marne,SH
male,Maximilian,J,Beike,Schenkelberg,RP
female,Sophie,L,Mauer,Großheubach,BY
female,Manuela,J,Fried,Kirburg,RP
female,Sabine,M,Bauer,Eschershausen,NI
male,Max,M,Shuster,Münnerstadt,BY
male,Sebastian,S,Neumann,Ratingen Zentrum,NW
male,Leon,L,Moeller,Traunreut,BY
male,Luca,H,Schwartz,Michelbach,BW
male,Stephan,M,Eisenhauer,Luckau,BB
male,Thorsten,L,Traugott,Kaltenkirchen,SH
male,Mario,D,Schulze,Roetgen,NW
male,Markus,S,Nussbaum,Halle,ST
male,Stephan,T,Hoover,Moselkern,RP
female,Anja,M,Vogler,Cunewalde,SN
male,Eric,S,Blau,Engelsdorf,SN
female,Sophia,F,Glockner,Schiffweiler,TH
male,Markus,K,Maier,Schmitt,RP
male,Dieter,M,Daecher,Attenweiler,BW
female,Jessica,S,Herrmann,Gleiritsch,BY
female,Brigitte,S,Brauer,München,BY
male,Ulrich,M,Reiniger,Karlstadt,BY
female,Kerstin,F,Probst,Lünen,NW
male,Steffen,B,Neumann,Neustadt an der Weinstraße Duttweiler,RP
male,Martin,K,Burger,Paderborn Elsen,NW
female,Gabriele,S,Bader,Artern,TH
male,Wolfgang,D,Walter,Memmingen,BY
male,Jürgen,S,Eichelberger,Neukirchen,SN
female,Christina,U,Foerster,Duisburg,NW
male,Mario,J,Dresdner,Hamburg Eilbek,HH
male,Michael,K,Oster,Kressbronn,BW
male,Michael,B,Lang,Raschau,SN
male,Frank,I,Bayer,Ruppertsberg,RP
male,Luca,C,Eiffel,Passau,BY
male,Markus,K,Eisenhower,Regensburg,BY
male,Thorsten,N,Waechter,Hettstedt,ST
male,Peter,S,Lang,Bargenstedt,SH
male,Max,S,Bauer,Burgebrach,BY
male,Tobias,S,Frei,Schöppenstedt,NI
female,Lea,D,Wirtz,Treis-Karden,RP
male,Eric,J,Burger,Lauta,SN
female,Anke,T,Faerber,Bremen Radio Bremen,HB
female,Johanna,K,Pfaff,Billigheim-Ingenheim,RP
male,Felix,F,Eichel,Dorsten,NW
male,Maik,T,Maier,Worms Heppenheim,RP
male,Christian,L,Baader,Naila,BY
male,Maik,S,Busch,Mittenaar,HE
female,Lea,P,Schweitzer,Aachen,NW
male,René,B,Foerster,Birkigt,TH
male,Dennis,J,Drescher,Löffingen,BW
male,Uwe,J,Saenger,Gelenau,SN
male,Philipp,A,Unger,Velbert Bonsfeld,NW
male,Phillipp,K,Gruenewald,Zwiesel,BY
male,Mario,J,Hirsch,Kirchensittenbach,BY
male,Felix,D,Aachen,Glashütte,SN
female,Annett,M,Rothstein,Burgheim,BY
male,David,L,Herzog,Amberg,BY
male,Marcel,A,Sommer,Neumark,SN
male,Maik,D,Krueger,Alling,BY
male,Marco,S,Waechter,Eschede,NI
male,Stefan,J,Hofmann,Gutsbezirk Münsingen,BW
female,Laura,D,Holzman,Cottbus,BB
female,Kathrin,L,Cole,Burgk,TH
female,Andrea,D,Freytag,Mönchengladbach Stadtmitte,NW
male,Luca,P,Kuefer,Lübben,BB
male,Marko,B,Feierabend,Bottrop Altstadt,NW
male,Tobias,J,Kaiser,Braderup,SH
male,Bernd,H,Bayer,Augsburg,BY
female,Annett,S,Lehrer,Westoverledingen,NI
male,Benjamin,A,Fischer,Lauter,SN
female,Lea,D,Unger,Fürstenfeldbruck,BY
female,Jana,M,Vogel,Nassenfels,BY
male,Sebastian,L,Möller,Düsseldorf Pempelfort,NW
male,Maik,J,Gerste,Hüttingen an der Kyll,RP
female,Nadine,F,Bergmann,Naumburg,ST
male,Steffen,D,Freud,Gersdorf,SN
male,Tim,M,Winkel,Bad Heilbrunn,BY
male,Marco,D,Schroder,Weisendorf,BY
male,Klaus,C,Wechsler,München,BY
male,Jonas,M,Pfeffer,Wedel,SH
male,Stephan,A,Trommler,Deimberg,RP
male,Niklas,S,Koehler,Uchte,NI
male,Maik,S,Kalb,Nieder-Olm,RP
male,Felix,M,Foerster,Guben,BB
female,Brigitte,P,Baum,Wagenhausen,RP
male,Dieter,L,Wirth,Dresden,SN
male,Maik,M,Schaefer,Herne,NW
male,Thorsten,S,Herrmann,Rendsburg,SH
male,Alexander,B,Baumgartner,Riedhausen,BW
male,David,U,Furst,Oberried,BW
male,Marcel,G,Koch,Erfurt,TH
male,Ralph,U,König,Gemünden,BY
male,Alexander,M,Baader,Neukamperfehn,NI
male,Andreas,M,Kunze,Kettershausen,BY
female,Sophie,M,Bürger,Wuppertal Elberfeld,NW
male,Mathias,U,Hoover,Eschenbach,BY
female,Jennifer,M,Schulz,Selfkant,NW
female,Nicole,N,Herz,Rothenburg,BY
male,Kristian,L,Hofmann,Partenheim,RP
male,Torsten,K,Müller,Woldert,RP
female,Lea,U,Aachen,Lößnitz,SN
male,Lucas,S,Schmitz,Hamburg Sasel,HH
male,René,A,Blau,Berlin Siemensstadt,BE
male,Sebastian,K,Sanger,Markt Einersheim,BY
female,Sabine,S,Fink,Oberschwarzach,BY
male,Erik,S,Maier,Mengerskirchen,HE
male,Marco,K,Bumgarner,Rüssingen,RP
female,Kristin,P,Becker,Hohenpeißenberg,BY
male,Dieter,M,Beike,Ratingen Zentrum,NW
male,Andreas,S,Gerber,Trier Weismark-Feyen,RP
male,Ulrich,J,Roth,Nohfelden,TH
female,Petra,R,Freud,Höheinöd,RP
male,Jürgen,A,Thalberg,Memmingen,BY
female,Manuela,J,Neustadt,Norderney,NI
male,Patrick,A,Weiß,München,BY
male,Dieter,L,Oster,Köln Innenstadt,NW
male,Paul,N,Wexler,Coswig,SN
male,Peter,S,Unger,Bruch,RP
male,Felix,M,Kuefer,Güntersleben,BY
male,Kristian,C,Drechsler,Waldershof,BY
male,Stephan,M,Köhler,Gotha,TH
male,Phillipp,K,Fassbinder,Lüdenscheid Eggenscheid,NW
male,Peter,M,Baumgartner,Kirchentellinsfurt,BW
male,Jörg,A,Braun,Öllingen,BW
male,Tobias,A,Baumgartner,Osterwald,NI
male,Peter,J,Sanger,Rutsweiler am Glan,RP
male,Steffen,A,Schuhmacher,Zöblitz,SN
male,Klaus,L,Dresdner,Kiel,SH
male,Marcel,A,Kaestner,Kühlenthal,BY
male,Sven,K,Schmid,Lüdenscheid Wettringhof,NW
male,Tom,U,Richter,Schkopau,ST
male,Lucas,B,Kunze,Stadtilm,TH
male,Lucas,M,Bayer,Wachtendonk,NW
male,Niklas,V,Baader,Adendorf,NI
male,Florian,J,Bader,Haßfurt,BY
male,Michael,S,Trommler,Ulm Oststadt,BW
male,Florian,M,Grunewald,Altenmünster,BY
male,Stephan,B,Theiss,Hecklingen,ST
male,Marcel,K,Faust,Tapfheim,BY
male,Thorsten,M,Kastner,Demmin,MV
female,Anna,C,Wechsler,Norderstedt,SH
female,Leonie,R,Frey,Insingen,BY
female,Stephanie,M,Freeh,Cham,BY
male,Maximilian,J,Decker,Baden-Baden,BW
male,Marco,K,Fuchs,Ergoldsbach,BY
male,Dennis,S,Feierabend,Bad Frankenhausen,TH
male,Eric,K,Gaertner,Grafenhausen,BW
male,Dieter,J,Krause,Nürnberg,BY
male,Niklas,S,Barth,Marktredwitz,BY
male,Erik,S,Schultheiss,Drentwede,NI
male,Tom,L,Jaeger,Schmölln,TH
male,Philipp,K,Bader,Wallerfing,BY
male,Max,S,Ackermann,Sangerhausen,ST
male,Luca,S,Gottlieb,Heist,SH
male,Max,M,Bachmeier,München,BY
male,Maximilian,I,Theissen,Gera,TH
male,Luca,K,Meister,Mittelbiberach,BW
male,Jens,A,Richter,Neu-Ulm,BY
female,Katrin,E,Bauer,Köngen,BW
male,Christian,S,Luft,Minden,RP
female,Marie,T,Rothschild,München,BY
male,Luca,B,Probst,Bergisch Gladbach Lustheide,NW
male,Phillipp,K,Lang,Owingen,BW
male,Lukas,J,Gerste,Stavern,NI
male,Max,J,Baecker,Neumünster,SH
male,René,S,Kruger,Seevetal,NI
male,Luca,S,Kortig,Waldachtal,BW
male,Andreas,A,Koch,Freiburg Stadt,BW
male,Lucas,N,Nagel,Kraam,RP
female,Leonie,T,Propst,Heimenkirch,BY
male,Daniel,A,Saenger,Setzingen,BW
male,Dieter,F,Zimmermann,Chemnitz,SN
male,Peter,A,Eichel,Hösbach,BY
male,Philipp,S,Kruger,Mühlhausen,BW
male,Uwe,C,Eichelberger,Neustrelitz,MV
female,Tanja,J,Frei,Spremberg,BB
male,Jürgen,J,Adler,Ulm Mitte,BW
female,Vanessa,K,Jaeger,Grasberg,NI
male,Frank,A,Baader,Rüdesheim,RP
male,Sebastian,A,Schiffer,Beulich,RP
female,Stephanie,R,Beyer,Blankenstein,TH
female,Martina,L,Kluge,Lückenburg,RP
male,Niklas,N,Mehler,Osann-Monzel,RP
female,Simone,R,Schulze,Dornstetten,BW
female,Ute,M,Winkel,Schöndorf,RP
male,Leon,M,Bach,Bramstedt,NI
male,Jörg,B,Achen,Zellertal,RP
male,Jens,L,Köhler,Bad Gandersheim,NI
female,Jennifer,A,Hertz,Wieslet,BW
male,Florian,A,Schwarz,Neuburg,BY
male,Wolfgang,S,Schiffer,Sensbachtal,HE
male,Mario,S,Fenstermacher,Neuried,BY
female,Simone,S,Fuchs,Boos,RP
female,Doreen,P,König,Stuttgart Rohr,BW
male,Florian,A,Koenig,Pressig,BY
female,Yvonne,M,Drechsler,Dermbach,TH
female,Melanie,D,Kalb,Stimpfach,BW
male,Marko,B,Schreiber,Gerlingen,BW
male,Mike,B,Duerr,Neukirchen,HE
female,Anne,L,Kalb,Pocking,BY
female,Angelika,U,Kuster,Palzem,RP
male,Luca,M,Koenig,Bremen Hulsberg,HB
male,Michael,N,Vogel,Immenstadt,BY
male,Uwe,K,Busch,Chemnitz,SN
male,Dieter,A,Shuster,Heckhuscheid,RP
male,Leon,L,Duerr,Bremen Sankt Magnus,HB
male,Wolfgang,M,Burger,Munningen,BY
female,Susanne,K,Bayer,Coppengrave,NI
male,Kristian,J,Barth,Krefeld,NW
female,Marina,L,Moench,Extertal,NW
female,Marina,S,Köhler,Hörup,SH
male,Sven,J,Achen,Wetschen,NI
male,Steffen,J,Urner,Halle,ST
female,Jennifer,R,Holtzmann,Cadolzburg,BY
female,Tanja,T,Krüger,Helferskirchen,RP
male,Michael,D,Grunewald,Pittenbach,RP
male,René,A,Abend,Pforzheim Haidach,BW
female,Janina,D,Gerber,Brunsbüttel,SH
female,Anna,P,Bieber,Schweringen,NI
male,Wolfgang,D,Faerber,Velbert Tönisheide,NW
male,Dominik,K,Biermann,München,BY
male,Klaus,K,Holzman,Trechtingshausen,RP
female,Stephanie,K,Baader,Ingolstadt,BY
male,Jan,M,Vogler,Berkholz,BB
male,Markus,J,Engel,Golmbach,NI
female,Klaudia,L,Pfaff,Betzdorf,RP
male,Andreas,S,Reiniger,Dhronecken,RP
male,Luca,U,Maier,Bad Oldesloe,SH
male,Torsten,S,Moench,Hamburg Iserbrook,HH
male,Sven,V,Naumann,Schwanheim,RP
male,Max,S,Osterhagen,Pleinfeld,BY
male,René,A,Kluge,Schwarzenbruck,BY
male,Michael,J,Freud,Vilgertshofen,BY
male,Marcel,M,Eichel,Abenberg,BY
male,Mike,C,Becker,Schlangenbad,HE
male,Tobias,K,Kunze,Eberswalde,BB
female,Laura,M,Bauer,Leipzig,SN
male,Tobias,K,Baier,Rostock,MV
male,Dirk,S,Konig,Ottersheim,RP
male,Markus,M,Fisher,Schmalkalden,TH
female,Katharina,P,Mahler,Berlin Hohenschönhausen,BE
male,Christian,S,Ackerman,Karlsfeld,BY
male,Tim,J,Fenstermacher,Husum,SH
male,Mike,J,Kortig,Ismaning,BY
female,Christine,M,Schreiber,Appel,NI
male,Dominik,S,Nagel,Drage,SH
male,Niklas,J,Dresdner,Platten,RP
male,Paul,J,Friedmann,Südbrookmerland,NI
male,Phillipp,S,Bürger,Welchweiler,RP
male,Stephan,B,Bachmeier,Karbach,RP
male,Tom,J,Mueller,Grassau,BY
male,Stephan,S,Loewe,Ahnsbeck,NI
female,Sara,E,Shuster,Altendorf,TH
female,Anke,T,Eisenberg,Greußenheim,BY
male,Sebastian,C,Kohler,Hamburg Billbrook,HH
male,Dirk,K,Walter,Brandenburg,BB
male,Peter,A,Schwab,Berlin Zehlendorf,BE
male,Stephan,U,Huber,Ettringen,BY
male,Steffen,M,König,Regensburg,BY
male,Christian,N,Grunewald,Lützen,ST
male,Erik,S,Farber,Oberrod,RP
male,Lucas,A,Freitag,Oberdachstetten,BY
female,Barbara,D,Eberhardt,Polling,BY
male,Dominik,K,Probst,Markt Berolzheim,BY
female,Jennifer,D,Zweig,Farven,NI
male,Daniel,S,Bürger,Neu-Ulm,BY
male,Torsten,A,Frueh,Haldensleben,ST
male,Thorsten,K,Neudorf,Norderstedt,SH
male,Steffen,A,Baader,Limburgerhof,RP
female,Anja,E,Holzman,Ilvesheim,BW
male,Mike,M,Fisher,Tiefenbach,BY
male,Patrick,L,Schmid,Korbach,HE
male,Maximilian,M,Schuster,Schwerin,MV
male,Matthias,K,Jager,Mesenich,RP
male,Matthias,A,Eiffel,Fahrdorf,SH
male,René,U,Dresdner,München,BY
male,Dominik,A,Bader,Marburg,HE
male,Paul,M,Schroeder,Nürnberg,BY
male,Jens,J,Kohl,Linz am Rhein,RP
female,Juliane,D,Bauer,Bad Heilbrunn,BY
male,Thomas,T,Propst,Grafenau,BY
male,Jonas,F,Brandt,Gieboldehausen,NI
female,Leah,C,Wexler,Unterjeckenbach,RP
male,Marcel,M,Kuester,Döbeln,SN
male,Sven,M,Faust,Stuttgart West,BW
male,Ralph,J,Theissen,Rimsting,BY
male,Andreas,L,Bosch,Bodenmais,BY
male,Philipp,J,Papst,Linden,HE
female,Leonie,P,Reiniger,Kloschwitz,SN
male,Tobias,B,Hoch,Niederhausen an der Appel,RP
male,Luca,L,Eggers,Lindau,BY
male,Phillipp,L,Hartmann,Zeuthen,BB
male,Dirk,N,Bachmeier,Drochtersen,NI
male,Klaus,L,König,Lünen,NW
male,Swen,L,Krueger,Saarlouis,SL
male,Marco,T,Vogler,Ruhstorf,BY
male,Max,G,Schmitz,Niederorschel,TH
male,Dieter,C,Schwarz,Mülheim an der Ruhr,NW
female,Jessika,M,Strauss,Heidenau,NI
male,Sebastian,S,Keller,Herne,NW
male,Max,M,Huber,Radbruch,NI
male,Stephan,C,Nussbaum,Burgk,TH
male,Jürgen,J,Glockner,Barmstedt,SH
male,Mathias,K,Eichel,Berlin Britz,BE
male,Bernd,S,Fuchs,Hamburg Rotherbaum,HH
male,Swen,A,Fuhrmann,Wollmerath,RP
male,Andreas,T,Gerste,Bärenthal,BW
male,Jan,C,Eberhardt,Niederweiler,RP
female,Monika,B,Konig,Scheidegg,BY
male,Christian,B,Kaestner,Düsseldorf Angermund,NW
male,Klaus,A,Freytag,Auma,TH
male,Mike,B,Braun,Setzingen,BW
male,Philipp,M,Goldschmidt,Speichersdorf,BY
male,Niklas,C,Drescher,Flensburg,SH
male,Marco,U,Roth,Aubstadt,BY
male,Kevin,K,Wulf,Behrungen,TH
male,Paul,T,Wirth,Erfurt,TH
male,Philipp,M,Winkel,Erfurt,TH
male,Dirk,L,Koehler,Dunningen,BW
male,Niklas,S,König,Ludwigsfelde,BB
male,Matthias,K,Schiffer,Mölln,SH
male,Mike,J,Baer,Ulm Böfingen,BW
male,Andreas,A,Grunwald,Bremen Sebaldsbrück,HB
male,Torsten,A,Reiniger,Bösdorf,SH
male,Maximilian,S,Grunwald,Hamburg Altona-Nord,HH
male,Andreas,U,Zimmermann,Bremen Arsten,HB
male,Eric,K,Kuhn,Grafenwöhr,BY
female,Maria,S,Lowe,Bayreuth,BY
male,Kevin,K,Kalb,Schönberg,BY
male,Maik,B,Schulze,Waiblingen Beinstein,BW
male,Matthias,J,Grunewald,Bexbach,SL
male,Jörg,J,Weiß,Tiefenort,TH
male,Alexander,S,Bader,Bad Wörishofen,BY
male,Tom,A,Eberhardt,Kirchweiler,RP
male,Frank,L,Shuster,Heidelberg Rohrbach,BW
male,David,A,Freeh,Gütenbach,BW
male,Mathias,S,Schreiner,Düsseldorf Oberkassel,NW
female,Doreen,E,Diederich,Horrweiler,RP
male,Daniel,L,Freytag,Bilsen,SH
male,Marko,V,Blau,Pohlheim,HE
male,Ralph,I,Foerster,Windhagen,RP
male,Swen,S,Freud,Nersingen,BY
male,Wolfgang,A,Müller,Schwarme,NI
male,Dieter,K,Meister,Reutlingen Südstadt,BW
male,Dennis,J,Fuhrmann,Nußbach,RP
female,Kathrin,E,Ostermann,Remscheid Nord,NW
male,Niklas,D,Gärtner,Wernberg-Köblitz,BY
male,Christian,J,Hofmann,Ludwigshafen am Rhein Oppau,RP
male,Stefan,S,Herz,Merzig,TH
female,Ursula,J,Gärtner,Rehe,RP
male,Ulrich,A,Daecher,Leimersheim,RP
male,Felix,S,Fink,Wuppertal Barmen,NW
male,Frank,M,Maur,Cottbus,BB
male,Maximilian,A,Schulz,Herne,NW
male,Uwe,L,Hirsch,Flensburg,SH
male,Erik,N,Rothschild,Hamm,RP
male,Leon,M,Austerlitz,Bamberg,BY
male,Jens,A,Kaiser,Achberg,BW
female,Doreen,M,Moench,Malborn,RP
female,Simone,D,Konig,Thum,SN
male,Marco,J,Schweitzer,Neureichenau,BY
female,Stephanie,P,Koenig,Lichtenberg,BY
male,Mathias,J,Frueh,Treuchtlingen,BY
male,Matthias,S,Fischer,Karlsruhe Knielingen,BW
male,Eric,S,Engel,Malsburg-Marzell,BW
male,Jörg,C,Maier,Jarmen,MV
male,Kristian,A,Eichelberger,Bremen Fähr-Lobbendorf,HB
female,Manuela,M,Decker,Laudenbach,BW
male,Niklas,H,Koehler,Lilienthal,NI
female,Sophie,U,Grunwald,Kiel,SH
male,Mathias,J,Hahn,Lengenbostel,NI
male,Tom,A,Bayer,Bissendorf,NI
male,Peter,S,Burger,Winnert,SH
male,Alexander,H,Gerste,Dellfeld,RP
male,Thomas,M,Durr,Fürstenzell,BY
male,Niklas,G,Fisher,Osnabrück,NI
male,Ralph,S,Müller,Glatten,BW
male,Jan,M,Schultz,Ratingen Zentrum,NW
male,Dieter,A,Boehm,Heuweiler,BW
male,David,J,Faber,Fischbachau,BY
male,Eric,M,Lehrer,Augsburg,BY
female,Brigitte,L,Weber,Bad Kissingen,BY
male,Niklas,M,Vogt,Lauter,SN
male,Mike,S,Wolf,Kiel,SH
male,Jörg,B,Barth,Aschau,BY
male,Kristian,K,Fuchs,Sasbach,BW
male,Thorsten,J,Lehmann,Bockenem,NI
male,Eric,A,Reinhardt,Rendsburg,SH
male,Marcel,J,Schultheiss,Biederitz,ST
male,Lucas,M,Ostermann,Zwickau,SN
male,Lukas,C,Durr,Osnabrück,NI
male,Marco,A,Thalberg,Brodersdorf,SH
male,Philipp,M,Weber,Mallersdorf-Pfaffenberg,BY
female,Mandy,R,Kaestner,Sallneck,BW
male,Frank,A,Foerster,Lübeck,SH
male,Kristian,G,Saenger,Neunkirchen,TH
male,David,S,Grunwald,Bad Kissingen,BY
male,Sebastian,J,Durr,Helmstedt,NI
male,Michael,A,Drechsler,Kreuztal,NW
male,Matthias,A,Baer,Essen,NW
male,Mario,J,Nagel,Berlin Charlottenburg,BE
male,Alexander,A,Scholz,Patersberg,RP
male,Thomas,J,Hoffmann,Kempten,BY
female,Claudia,D,Baader,Chieming,BY
male,Mario,A,Dreher,Berlin Wittenau,BE
female,Barbara,L,Dresner,Lünebach,RP
male,Christian,T,Kuster,Riesbürg,BW
female,Sara,T,Ackermann,Roding,BY
female,Karin,M,Decker,Lippstadt,NW
female,Petra,S,Duerr,Köln Porz,NW
male,Kristian,U,Wirth,Lichtenau,BY
male,Stephan,A,Lowe,Rechberghausen,BW
male,Tom,U,Pfaff,Meldorf,SH
male,Sebastian,S,Bader,Welle,NI
male,Ralf,S,Muller,Südbrookmerland,NI
male,Steffen,C,Eichmann,Albig,RP
male,Klaus,K,Klug,Hahausen,NI
female,Johanna,S,Konig,Pressig,BY
male,Robert,M,Dreher,Sankt Martin,RP
male,Alexander,S,Osterhagen,Staßfurt,ST
male,Niklas,L,Pfeffer,Berchtesgaden,BY
male,Michael,M,Achen,Woltersdorf,NI
male,Erik,S,Neumann,Elsdorf-Westermühlen,SH
male,Jörg,B,Urner,Kollow,SH
female,Susanne,P,Eberhardt,Meinersen,NI
male,Sebastian,S,Krueger,Bärenstein,SN
female,Andrea,M,Abend,Münster,NW
female,Christina,S,Richter,München,BY
male,Peter,J,Bauer,Essen,NW
female,Doreen,T,Kaiser,Markt Rettenbach,BY
male,Ralf,J,Richter,Nordhausen,TH
male,Tim,S,Drescher,Abbenrode,ST
female,Anja,S,Bauer,Marburg,HE
male,Erik,L,Nussbaum,Ingolstadt,BY
female,Daniela,U,Ebersbacher,Bernburg,ST
male,Eric,D,Bauer,Bous,SL
female,Melanie,T,Ebersbach,Lindenberg,BY
female,Laura,M,Kohl,Despetal,NI
male,Dennis,K,Luft,Erlenmoos,BW
male,Tom,J,Krüger,Hergersweiler,RP
male,Ralf,A,Vogel,Landsberg,BY
female,Mandy,M,Hoch,Volkach,BY
male,Jan,M,Mehler,Dresden,SN
male,Frank,S,Hoch,Mainz Lerchenberg,RP
male,Christian,C,Baumgartner,Meddersheim,RP
female,Laura,S,Muench,Eggebek,SH
male,Erik,S,Eiffel,Hilgertshausen-Tandern,BY
male,Alexander,S,Pfeifer,Oberdischingen,BW
female,Melanie,R,Fassbinder,Hepstedt,NI
male,Tim,B,Pfaff,Henstedt-Ulzburg,SH
female,Antje,J,Schulze,Zwenkau,SN
male,Lukas,S,Sanger,Moselkern,RP
female,Sabrina,M,Fruehauf,Waldsee,RP
male,Max,B,Koenig,Hainau,RP
male,Niklas,K,Naumann,Eichenau,BY
male,Stefan,S,Schreiber,Wasserliesch,RP
male,Uwe,L,Schreiber,Schönau,BW
female,Lisa,L,Bachmeier,Nübbel,SH
male,Alexander,S,Traugott,Chemnitz,SN
male,Leon,S,Biermann,Neusitz,BY
female,Katja,D,Herrmann,Regensburg,BY
male,Stephan,L,Naumann,Raumbach,RP
male,Eric,S,Krueger,Mittweida,SN
male,Patrick,L,Schreiner,Neuburg am Rhein,RP
female,Karin,T,Ostermann,Hamburg Groß Flottbek,HH
female,Birgit,M,Braun,Worpswede,NI
male,Benjamin,A,Braun,Siedenburg,NI
female,Karin,J,Dietrich,Teltow,BB
female,Manuela,T,Furst,Frauenberg,BY
female,Anja,N,Lowe,Reutlingen Betzenried,BW
female,Birgit,A,Himmel,Schwabmünchen,BY
male,Marko,L,Pfeifer,Welling,RP
male,Dirk,V,Kunze,Hattorf,NI
